result_dir,variant,seed,metric,recorded,recomputed,relative_difference,pass
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_top5_default,2047,mse_scaled,0.1112532988190651,0.1112532988190651,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_top5_default,2047,rmse_scaled,0.3335465467053513,0.3335465467053513,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_top5_default,2047,mae_scaled,0.1769979447126388,0.17699794471263885,3.136259651002262e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_top5_default,2047,rmse_ugm3,24.855792999267575,24.855792999267578,1.4293302486487511e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_top5_default,2047,mae_ugm3,13.18983554840088,13.189835548400879,1.3467619310959596e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,patchtst_ci_top5_default,2047,smape_percent,22.8779296875,22.8779296875,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_tst_default,2047,mse_scaled,0.1643321067094802,0.16433210670948029,5.066978602914919e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_tst_default,2047,rmse_scaled,0.405378966782294,0.40537896678229407,1.3693643671717609e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_tst_default,2047,mae_scaled,0.2801103889942169,0.2801103889942169,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_tst_default,2047,rmse_ugm3,30.208724975585938,30.208724975585938,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_tst_default,2047,mae_ugm3,20.873748779296875,20.873748779296875,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_tst_default,2047,smape_percent,54.961891174316406,54.961891174316406,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_gru_default,2047,mse_scaled,0.1043090969324112,0.1043090969324112,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_gru_default,2047,rmse_scaled,0.3229691888283016,0.32296918882830167,1.7187754482911039e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_gru_default,2047,mae_scaled,0.1980069130659103,0.19800691306591034,1.4017478069763126e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_gru_default,2047,rmse_ugm3,24.06757354736328,24.06757354736328,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_gru_default,2047,mae_ugm3,14.75541877746582,14.75541877746582,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,multi_gru_default,2047,smape_percent,24.605451583862305,24.605451583862305,0.0,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_mlp_matched,2047,mse_scaled,0.115171767771244,0.11517176777124405,4.819857531536284e-16,True
experiments/results/baselines_fix_smoke/beijing/24h_1h,center_mlp_matched,2047,rmse_scaled,0.3393696624202642,0.3393696624202642,0.0,True
