history,horizon,station,seed,quantile_bin,count,base_smape_percent,spatial_smape_percent,smape_change_percent_points,base_rmse,spatial_rmse,base_mae,spatial_mae
168,6,9046,7002,1,3259,46.343299833259024,48.94013381499327,2.5968339817342425,12.291571422182638,13.174739637955213,8.070098012530318,9.196565661411338
168,6,9046,7002,2,1830,28.60248006143493,27.416316845844825,-1.1861632155901063,12.878579122072239,13.008432328183297,9.167859183764849,9.346624969524113
168,6,9046,7002,3,1775,28.970682603237606,24.3738663353919,-4.596816267845707,14.46385350817581,13.409120014813015,11.049337402128838,9.997563755948779
168,6,9046,7002,4,1368,23.907120877672554,20.84053155786422,-3.066589319808333,15.678448703275665,14.170255936049388,12.3783278074878,11.076900790309349
168,6,9046,7002,5,1242,32.23875676787054,31.819975960139157,-0.41878080773138393,31.556929759249655,31.33543869456541,24.10527072666924,24.167583523933054
168,6,9046,7003,1,3259,45.2488500546596,48.536558681248195,3.2877086265885964,12.275756505313172,12.948183998606595,8.173278563371571,8.991582579026012
168,6,9046,7003,2,1830,27.452801421095764,26.71719996087349,-0.7356014602222736,12.740664610966832,12.772934466052432,8.989304123550165,9.009620837435696
168,6,9046,7003,3,1775,27.70136344309272,25.12821092036831,-2.57315252272441,13.971706078279352,13.605751914395167,10.68724038352429,10.160505862168863
168,6,9046,7003,4,1368,23.010817779908184,21.066066079692607,-1.9447517002155763,15.050035864369908,14.356977312770042,11.901262959541633,11.179113349022224
168,6,9046,7003,5,1242,33.10499714477652,31.91430733252547,-1.1906898122510476,32.45557005830602,31.652886087326618,24.920817789824113,24.242299377822263
168,6,9046,7004,1,3259,45.303447034996516,45.84141226047332,0.5379652254768033,12.059643692904505,12.153703282780699,7.930368965408779,8.272457909971777
168,6,9046,7004,2,1830,27.107115496377958,25.725801852982993,-1.3813136433949644,12.611728233584682,12.250489955730744,8.865526806982489,8.620621333096198
168,6,9046,7004,3,1775,27.719903997254598,25.477045861201365,-2.2428581360532327,14.081907885440536,13.180633731440333,10.712074723579514,10.005590204588124
168,6,9046,7004,4,1368,23.145088775983684,21.982156948352564,-1.1629318276311196,15.913249840524546,14.917670732956282,12.189187733053464,11.505964644471106
168,6,9046,7004,5,1242,31.14799816269429,32.560219002549275,1.4122208398549851,30.839108974774867,31.72701993784805,23.416088896673084,24.533537814006714
168,6,9046,7005,1,3259,44.13583841051232,45.71556947937832,1.5797310688659962,11.973124752682951,12.472423175264272,7.8719748683998505,8.379658909435102
168,6,9046,7005,2,1830,27.3224315192179,26.80960487883092,-0.5128266403869794,12.996516176224363,13.163351631826838,9.041971305680406,9.107083980372694
168,6,9046,7005,3,1775,27.614283240857105,26.108693794724115,-1.5055894461329906,14.112213134057882,13.906984757390013,10.676646600642675,10.41377967189735
168,6,9046,7005,4,1368,23.12588634074235,21.756844689078402,-1.3690416516639488,15.519514174523074,14.887592649260075,12.026685849964966,11.504740638342517
168,6,9046,7005,5,1242,31.86568404283212,31.09576592629378,-0.7699181165383422,31.80127243643577,31.300245598515097,24.103848271515826,23.72717515512365
