history,horizon,station,seed,lead,base_rmse,base_mae,base_smape_percent,spatial_rmse,spatial_mae,spatial_smape_percent,rmse_reduction_percent
168,6,9026,7005,2,11.483914880991026,7.461464820895639,26.09136002925497,11.254348838636787,7.385524347509441,25.797417324342476,1.9990225000207293
168,6,9026,7005,3,13.252869540378311,8.662950115916546,29.538973539989044,13.044392601595062,8.67269749125021,29.286077527059838,1.5730701803716567
168,6,9026,7005,4,14.594306097871163,9.83963516892475,33.52144224085957,14.328891646486056,9.858916132264381,33.06942113724388,1.818616449492054
168,6,9026,7005,5,15.386340919858752,10.720923562077045,36.34509214652979,15.15702287229621,10.718574115639626,35.73517963596307,1.4904001461878875
168,6,9026,7005,6,16.2310425076604,11.5209053080621,39.289032011487194,15.944511745836103,11.413030526545924,37.945146548129614,1.7653256818782137
168,6,9032,7001,1,8.063424723035283,4.881453913325672,12.611444041251962,8.052695241962114,4.949032425351955,12.838044139833531,0.13306357337865177
168,6,9032,7001,2,11.417436120720888,7.198801893460139,18.799283358362846,11.378530027026331,7.295846640723955,18.98406782398134,0.3407603360613362
168,6,9032,7001,3,14.167337366975515,9.034011245302342,23.520155721192058,14.05570141254662,9.123250769240105,23.601364981601737,0.787981196022913
168,6,9032,7001,4,15.998656742782675,10.265290632966654,26.717630930207193,15.868173431201523,10.383594694131533,26.983170820220337,0.8155891690095521
168,6,9032,7001,5,17.484034673001897,11.274922215689429,29.446540115784696,17.350577456218417,11.431037733719423,29.788519694115312,0.7633090375275848
168,6,9032,7001,6,18.81330435367229,12.206371645598264,31.896790951613628,18.679921357348526,12.334313590138528,32.0884539155313,0.708982291554371
168,6,9032,7002,1,7.903205557094937,4.765233228899694,12.666953826206893,7.374000949185267,4.473933703692523,11.880428472479942,6.696075460603296
168,6,9032,7002,2,11.55018140901479,7.294966757486257,19.224091701775922,11.132729415999256,7.08443668720615,18.69239956504234,3.6142462030052425
168,6,9032,7002,3,14.128127639052073,9.049676483231606,23.6478093754929,13.732593320156383,8.882041510786717,23.298990141702948,2.7996230569320386
168,6,9032,7002,4,16.23119073179883,10.408430516229089,27.016091097920043,15.874596097889116,10.291852667182212,26.82414563649455,2.196971496435577
168,6,9032,7002,5,17.790658953129498,11.576973142617861,30.088396622838097,17.45077021069192,11.469260686254712,29.935152736351817,1.9104898999696005
