task,variant,seed,epoch,stage,patchtst_persistent_state_sha256,patchtst_complete_state_sha256,expected_persistent_state_sha256,expected_complete_state_sha256,persistent_tensor_count,complete_parameter_buffer_count,persistent_changed_tensor_count,complete_changed_tensor_count,persistent_changed_tensors_json,complete_changed_tensors_json,persistent_state_equal,all_parameters_and_buffers_equal,patchtst_eval,invariant_required,source_f00_checkpoint_patchtst_sha256,checkpoint_patchtst_sha256
168h_6h,F10,2061,8,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,8,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F10,2061,9,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,9,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F10,2061,10,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,11,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,11,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F10,2061,12,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,13,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,13,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F10,2061,14,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,14,best_checkpoint_saved,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F10,2061,15,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,16,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,17,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,18,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,19,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,20,epoch_after_validation,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,
168h_6h,F10,2061,14,final_best_checkpoint_loaded,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,fc3154459a96939fff1e76363eaa2234b0bec428f833d2e8b47ad140d74a742f,76,76,0,0,[],[],True,True,True,True,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26,bda2b3e79727547d3274c009a2d08bfd52a5266b6cfeaf7cde00631daf726a26
168h_6h,F00,2062,,f00_before_training,019159bf0e8979a79f5e67d716d53e607cdff9ca529d5b64a900bd1f52884a51,72b672412ba16979de4cfb98bcc2b3d8b2e456631772ac6fcd1a346f9592cedb,,,76,76,0,0,[],[],True,True,False,False,,
168h_6h,F00,2062,1,epoch_after_validation,93000ee78a63d6a2b598662f0fb3e26928ee8eb84e861df934a5bc7f00cc6eb2,79bc4291d2538545c5eb52504a9e8de84b4715963775df9f694bfb58c020acf3,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,1,best_checkpoint_saved,93000ee78a63d6a2b598662f0fb3e26928ee8eb84e861df934a5bc7f00cc6eb2,79bc4291d2538545c5eb52504a9e8de84b4715963775df9f694bfb58c020acf3,,,76,76,0,0,[],[],True,True,True,False,,93000ee78a63d6a2b598662f0fb3e26928ee8eb84e861df934a5bc7f00cc6eb2
168h_6h,F00,2062,2,epoch_after_validation,41388ee5d1d8fe3e3be019ea6e328922ad93cb3e92a1da71f1b2fd26b9d62f3f,5768891bd228a561940335088c29330f150be4c1fb541da19765463abe500d50,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,2,best_checkpoint_saved,41388ee5d1d8fe3e3be019ea6e328922ad93cb3e92a1da71f1b2fd26b9d62f3f,5768891bd228a561940335088c29330f150be4c1fb541da19765463abe500d50,,,76,76,0,0,[],[],True,True,True,False,,41388ee5d1d8fe3e3be019ea6e328922ad93cb3e92a1da71f1b2fd26b9d62f3f
168h_6h,F00,2062,3,epoch_after_validation,3bd07978c2a9a75749aa0403e3a21b3bb8bbf1e14c29016c4c68758213b4bb48,75bf51f8d7087dc00b8ef84e172db03c56e84be8951f70ef4882e5380e8e095e,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,3,best_checkpoint_saved,3bd07978c2a9a75749aa0403e3a21b3bb8bbf1e14c29016c4c68758213b4bb48,75bf51f8d7087dc00b8ef84e172db03c56e84be8951f70ef4882e5380e8e095e,,,76,76,0,0,[],[],True,True,True,False,,3bd07978c2a9a75749aa0403e3a21b3bb8bbf1e14c29016c4c68758213b4bb48
168h_6h,F00,2062,4,epoch_after_validation,ad59b290077dddb609a99056de0c03a7417accc2046aa63fd5d17ed03e792847,3f003c1742cd94b443cce1f337e32acb6d068d95eb9b2fb168a257539ef03689,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,4,best_checkpoint_saved,ad59b290077dddb609a99056de0c03a7417accc2046aa63fd5d17ed03e792847,3f003c1742cd94b443cce1f337e32acb6d068d95eb9b2fb168a257539ef03689,,,76,76,0,0,[],[],True,True,True,False,,ad59b290077dddb609a99056de0c03a7417accc2046aa63fd5d17ed03e792847
168h_6h,F00,2062,5,epoch_after_validation,eef350a148b5016108e29cb30290e9148c243ec122f954de91308a8491dfcb0e,97c703f71ef0c31884c5d3b62f373a898b76df284f6c5c6c53fe5980daf7e43d,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,6,epoch_after_validation,e828a20945ac0cca588bf0b816383b70782104214e876bef7cd0f0d8f3b770e9,3815b949958478f079b2730497a7c01b751be145bc8850141460af87af625ee8,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,6,best_checkpoint_saved,e828a20945ac0cca588bf0b816383b70782104214e876bef7cd0f0d8f3b770e9,3815b949958478f079b2730497a7c01b751be145bc8850141460af87af625ee8,,,76,76,0,0,[],[],True,True,True,False,,e828a20945ac0cca588bf0b816383b70782104214e876bef7cd0f0d8f3b770e9
168h_6h,F00,2062,7,epoch_after_validation,e74d152afd4e71e3b5e4be82d7ea5a69d49a0649a3a31360c886b21def0c3717,3e8413f1e185894101bfd8f0fd81803f7ab6f3e946af124cb945e339afcff889,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,7,best_checkpoint_saved,e74d152afd4e71e3b5e4be82d7ea5a69d49a0649a3a31360c886b21def0c3717,3e8413f1e185894101bfd8f0fd81803f7ab6f3e946af124cb945e339afcff889,,,76,76,0,0,[],[],True,True,True,False,,e74d152afd4e71e3b5e4be82d7ea5a69d49a0649a3a31360c886b21def0c3717
168h_6h,F00,2062,8,epoch_after_validation,b37fa3b40b579c027b9f535c21beef17b682df7e77675bc7559d32f9a4211cd1,16f17a6e919aa30616729fbd62c04684999a5dfbab4b2310353529ea3634d718,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,9,epoch_after_validation,e592d192ef2828fff2697b7729d9b27843555a926507566dc2803aab13f1cbcc,abe6aa8d68c2fb1e10d10d3ea96d670378e00555f6736a72be532c70072b8c9c,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,9,best_checkpoint_saved,e592d192ef2828fff2697b7729d9b27843555a926507566dc2803aab13f1cbcc,abe6aa8d68c2fb1e10d10d3ea96d670378e00555f6736a72be532c70072b8c9c,,,76,76,0,0,[],[],True,True,True,False,,e592d192ef2828fff2697b7729d9b27843555a926507566dc2803aab13f1cbcc
168h_6h,F00,2062,10,epoch_after_validation,4e74d7aca87e2fd828b8a84fb2350a9a85a8bec700b44e50aa8ad0dddeaaceb0,a665f60821608e4a8cd5bdcd0f88f7a7fd8e92f17dbb29e80999f51ed766f805,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,11,epoch_after_validation,6a785c8a799ea45d6bd45e445b384feddeec7fbde1bb29cf962cf963b87534d2,469fe000510214746f447d5da6e97cd8ce05f6a3e5797ba48cc58b995f6b9768,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,11,best_checkpoint_saved,6a785c8a799ea45d6bd45e445b384feddeec7fbde1bb29cf962cf963b87534d2,469fe000510214746f447d5da6e97cd8ce05f6a3e5797ba48cc58b995f6b9768,,,76,76,0,0,[],[],True,True,True,False,,6a785c8a799ea45d6bd45e445b384feddeec7fbde1bb29cf962cf963b87534d2
168h_6h,F00,2062,12,epoch_after_validation,daef0521b6d314a8410209af3b44cb28652e760638527510d37853ce76fac715,4376c4c0399f6c17710abfbbc26cba0044517e66125cd3714fef39c56cf9bc6d,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,13,epoch_after_validation,5ff0db9003acf6ac0118ce1b964ce5d51f39dac1891f887e5d5c919dcf2998d5,5f41c19248ccd259b2bf8077fd0a7995c70a7e5c716f47879eb00e61efb0aca9,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,14,epoch_after_validation,9703fcfe7ed9cd7a315286608cfa16a1cd3cda971fbaa455582cad1ba2c8cbdc,c8e8c106e6dfe4eb8d3dfc34cba070913a497adbec6c006cb0a855c387423396,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,15,epoch_after_validation,888d5e9070c438684baa1bfa4f7d04da27a05c76c298014e32ef4801e88629d4,7022c9e15418814ad867359c562804288889f49df4b12048cd48425cbea66e58,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,15,best_checkpoint_saved,888d5e9070c438684baa1bfa4f7d04da27a05c76c298014e32ef4801e88629d4,7022c9e15418814ad867359c562804288889f49df4b12048cd48425cbea66e58,,,76,76,0,0,[],[],True,True,True,False,,888d5e9070c438684baa1bfa4f7d04da27a05c76c298014e32ef4801e88629d4
168h_6h,F00,2062,16,epoch_after_validation,a7693f4a95fafc5336fbdede780c2b76fecaca30d4c687b371ccecd1cadca5a8,20bd77afee94eba7ddd2df874e433d2b1703dd610b95fbc2533f84c4058f302d,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,17,epoch_after_validation,6039c27982c860520914a211f846c2fca63daecff3ac9ccb2b8090ae817570db,6a8743b62b5d4e2ffb2f3a349a74c670a7a93e04098e9a813ce1ab42d6279419,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,18,epoch_after_validation,d19ebd93a7f75bb84b77830d9b8aec84554928300c440aa73476a3c79d946fa2,78e7b912f2715e317ed115aebd295cee59e9b5ad77a5fa493cc70da8fc1dcd6a,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,19,epoch_after_validation,55fd47c6f26875982a8bcc429cba18df617c5036d25caece8b3817e202a0587f,eb5493b403205a3c15c50b9982e5a3ec1707b3336f1a8a519b9a624195d42569,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,20,epoch_after_validation,f24758d0f2a37e23d650a5135c930cd383f115620326ec4fb9769c5774ee1800,e916beeb817cd5122cb0be3c2117250446d21ad56271348c84430171a99b7418,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,21,epoch_after_validation,3c40b01bedcf8c73967888e21b041aa97cbbc242cf29cc663b73d3f9a74bfc99,d7e7426e0e6c3c9829436f81373fa9e2e32b3ab35119ad5072d384eb7b3343ab,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,21,best_checkpoint_saved,3c40b01bedcf8c73967888e21b041aa97cbbc242cf29cc663b73d3f9a74bfc99,d7e7426e0e6c3c9829436f81373fa9e2e32b3ab35119ad5072d384eb7b3343ab,,,76,76,0,0,[],[],True,True,True,False,,3c40b01bedcf8c73967888e21b041aa97cbbc242cf29cc663b73d3f9a74bfc99
168h_6h,F00,2062,22,epoch_after_validation,3a5a8466ac05b9631b0dc8e61ae6cbd85cfafcdd5af7756f185c96ed38aaa930,2d7b62d6ff8c42c8630ba65ad69a075032290ace9cc8ad3b8a64cf41e52c070d,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,23,epoch_after_validation,6f49a5080b4ec3231d4bd12966a257ea177940f274701bc68b07f1f9b7c6d34e,cb046f6f0ea30a518158d53eb56e4e534643bf5d62a0bf1adc87cbb19a710797,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,24,epoch_after_validation,ed81deb89d71dd2f587fe7b6bb23f1ffe0fd037c3f89541f3fd2b95be0db9cfd,bf09398e7cec5871c1e32128f5f023093edc5db8a55421a0cf693b3f69e6a5ba,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,25,epoch_after_validation,77c38f0ce7a1dcfb7ea3ea7446fc82df80f560665b93f78b5674bcc772058009,753fbc0ef29da098d1a90cb584af0ee55942c5b670a13de548dbb9357eeb1705,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,26,epoch_after_validation,10b8e4e2912ffb0ff54e6f560ab09bb41a02fb4bc45e7e33de260edb9297f3b0,eb441904301d7595b6f2f7b7aaf1f9dd55bff2189725459fb800de7ed1defac1,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,27,epoch_after_validation,ea575d2901a7be97bb6ce4555cba9b12a8b80d20a592f4d31c0af068ba836fb4,f404078d3a79dad3164b69e68c0e883ed73961522110804ac075c662682827ca,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,27,best_checkpoint_saved,ea575d2901a7be97bb6ce4555cba9b12a8b80d20a592f4d31c0af068ba836fb4,f404078d3a79dad3164b69e68c0e883ed73961522110804ac075c662682827ca,,,76,76,0,0,[],[],True,True,True,False,,ea575d2901a7be97bb6ce4555cba9b12a8b80d20a592f4d31c0af068ba836fb4
168h_6h,F00,2062,28,epoch_after_validation,11da701d1427ccc1d82b3dddcad55967243892e188e48ebab7df2be4c2ffbaa0,7367173b393b5908d7addbb5577629f3cbad949fa8994463e8f561ecb275b20f,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,29,epoch_after_validation,ed41776e94058a8a2ba992d493135c525fa61fc277b3c8001a58d2f269a9ebd5,dd62e14f67aa8f51e27e14340499b12cb94eb147b8318521511fc8ee26ca5612,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,30,epoch_after_validation,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,,,76,76,0,0,[],[],True,True,True,False,,
168h_6h,F00,2062,30,best_checkpoint_saved,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,,,76,76,0,0,[],[],True,True,True,False,,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7
168h_6h,F00,2062,30,final_best_checkpoint_loaded,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,,,76,76,0,0,[],[],True,True,True,False,,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7
168h_6h,F10,2062,,f10_after_f00_checkpoint_initialization,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,76,76,0,0,[],[],True,True,True,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,
168h_6h,F10,2062,1,epoch_after_validation,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,76,76,0,0,[],[],True,True,True,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,
168h_6h,F10,2062,1,best_checkpoint_saved,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,76,76,0,0,[],[],True,True,True,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7
168h_6h,F10,2062,2,epoch_after_validation,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,76,76,0,0,[],[],True,True,True,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,
168h_6h,F10,2062,3,epoch_after_validation,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,76,76,0,0,[],[],True,True,True,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,
168h_6h,F10,2062,4,epoch_after_validation,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,76,76,0,0,[],[],True,True,True,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,
168h_6h,F10,2062,4,best_checkpoint_saved,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,76,76,0,0,[],[],True,True,True,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7
168h_6h,F10,2062,5,epoch_after_validation,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,76,76,0,0,[],[],True,True,True,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,
