task,seed,variant,variable,lag,horizon_step,mean_weight,std_weight
168h_6h,2061,B1,NO2,6,1,0.00023690958914812654,0.001383498078212142
168h_6h,2061,B1,NO2,6,2,0.0018849142361432314,0.002666108077391982
168h_6h,2061,B1,NO2,6,3,0.0028146689292043447,0.0038462704978883266
168h_6h,2061,B1,NO2,6,4,0.008361714892089367,0.013361143879592419
168h_6h,2061,B1,NO2,6,5,0.00016240135300904512,0.0012634710874408484
168h_6h,2061,B1,NO2,6,6,0.00032416434260085225,0.0036280243657529354
168h_6h,2061,B1,NO2,12,1,0.015026508830487728,0.013730905950069427
168h_6h,2061,B1,NO2,12,2,0.0005447423900477588,0.0007247002213262022
168h_6h,2061,B1,NO2,12,3,0.008666833862662315,0.01080976240336895
168h_6h,2061,B1,NO2,12,4,0.0011031609028577805,0.001251271809451282
168h_6h,2061,B1,NO2,12,5,0.000265949172899127,0.0013198412489145994
168h_6h,2061,B1,NO2,12,6,0.0042045703157782555,0.027294017374515533
168h_6h,2061,B1,CO,0,1,0.1559022068977356,0.17040905356407166
168h_6h,2061,B1,CO,0,2,0.20946182310581207,0.19244663417339325
168h_6h,2061,B1,CO,0,3,0.006679097656160593,0.006941222120076418
168h_6h,2061,B1,CO,0,4,0.0028866538777947426,0.002912949537858367
168h_6h,2061,B1,CO,0,5,0.009056007489562035,0.006735111121088266
168h_6h,2061,B1,CO,0,6,0.0009091398678719997,0.0009766742587089539
168h_6h,2061,B1,CO,1,1,0.061169303953647614,0.053612351417541504
168h_6h,2061,B1,CO,1,2,0.022852564230561256,0.025352884083986282
168h_6h,2061,B1,CO,1,3,0.012273849919438362,0.015472020953893661
168h_6h,2061,B1,CO,1,4,0.0003107819939032197,0.00034021688043139875
168h_6h,2061,B1,CO,1,5,0.009515044279396534,0.009628544561564922
168h_6h,2061,B1,CO,1,6,0.0029670842923223972,0.0037478734739124775
168h_6h,2061,B1,CO,2,1,0.033959779888391495,0.03422855585813522
168h_6h,2061,B1,CO,2,2,0.002219125861302018,0.0021296965423971415
168h_6h,2061,B1,CO,2,3,0.0030678524635732174,0.0034425449557602406
168h_6h,2061,B1,CO,2,4,0.004495724104344845,0.0041765919886529446
168h_6h,2061,B1,CO,2,5,0.00017084619321394712,0.000537634186912328
168h_6h,2061,B1,CO,2,6,8.075821097008884e-05,0.0003538046439643949
168h_6h,2061,B1,CO,3,1,0.025477228686213493,0.051644545048475266
168h_6h,2061,B1,CO,3,2,0.00605423329398036,0.005528315901756287
168h_6h,2061,B1,CO,3,3,0.059191182255744934,0.05062702298164368
168h_6h,2061,B1,CO,3,4,0.0071680666878819466,0.00635759299620986
168h_6h,2061,B1,CO,3,5,0.0007490899879485369,0.00235441024415195
168h_6h,2061,B1,CO,3,6,5.894467540201731e-05,0.00043892397661693394
168h_6h,2061,B1,CO,6,1,0.003029684768989682,0.014201750978827477
168h_6h,2061,B1,CO,6,2,0.04296809434890747,0.04984171688556671
168h_6h,2061,B1,CO,6,3,0.0010656977538019419,0.0015770589234307408
168h_6h,2061,B1,CO,6,4,0.002990333130583167,0.004664333071559668
168h_6h,2061,B1,CO,6,5,0.00018872658256441355,0.0013603121042251587
168h_6h,2061,B1,CO,6,6,2.389587643847335e-05,0.0002991251240018755
168h_6h,2061,B1,CO,12,1,0.3470577299594879,0.3179977238178253
168h_6h,2061,B1,CO,12,2,0.028448985889554024,0.046089574694633484
168h_6h,2061,B1,CO,12,3,0.004054584540426731,0.004178700037300587
168h_6h,2061,B1,CO,12,4,0.001014227862469852,0.0009696286870166659
168h_6h,2061,B1,CO,12,5,0.0003652448649518192,0.0017156627727672458
168h_6h,2061,B1,CO,12,6,0.00012345011055003852,0.0006952625117264688
168h_6h,2061,B1,O3,0,1,0.19981984794139862,0.30382445454597473
168h_6h,2061,B1,O3,0,2,0.17607398331165314,0.15343403816223145
168h_6h,2061,B1,O3,0,3,0.002277470426633954,0.0027816821821033955
168h_6h,2061,B1,O3,0,4,0.003003907622769475,0.0040296935476362705
168h_6h,2061,B1,O3,0,5,0.4010119140148163,0.3104632496833801
168h_6h,2061,B1,O3,0,6,0.0031343610025942326,0.003122565569356084
168h_6h,2061,B1,O3,1,1,0.0075396266765892506,0.04189063608646393
168h_6h,2061,B1,O3,1,2,0.01885426789522171,0.017483754083514214
168h_6h,2061,B1,O3,1,3,0.004554508253931999,0.005908349063247442
168h_6h,2061,B1,O3,1,4,0.0003365171141922474,0.00046793094952590764
168h_6h,2061,B1,O3,1,5,0.11227169632911682,0.10246553272008896
168h_6h,2061,B1,O3,1,6,0.005627997685223818,0.006624060217291117
168h_6h,2061,B1,O3,2,1,0.00268081808462739,0.01277717761695385
168h_6h,2061,B1,O3,2,2,0.002049022354185581,0.0017891139723360538
168h_6h,2061,B1,O3,2,3,0.0010935153113678098,0.001285352511331439
168h_6h,2061,B1,O3,2,4,0.002431481145322323,0.0022062938660383224
168h_6h,2061,B1,O3,2,5,0.004835204221308231,0.031342342495918274
168h_6h,2061,B1,O3,2,6,0.00019118651107419282,0.0007882863865233958
168h_6h,2061,B1,O3,3,1,0.007625414524227381,0.04690801352262497
168h_6h,2061,B1,O3,3,2,0.005950645077973604,0.005769836716353893
168h_6h,2061,B1,O3,3,3,0.0170306246727705,0.01330666895955801
168h_6h,2061,B1,O3,3,4,0.00519671430811286,0.0056389011442661285
168h_6h,2061,B1,O3,3,5,0.013415591791272163,0.04998832941055298
168h_6h,2061,B1,O3,3,6,0.0001822364138206467,0.0012412037467584014
168h_6h,2061,B1,O3,6,1,0.0014039542293176055,0.014088289812207222
168h_6h,2061,B1,O3,6,2,0.046102605760097504,0.05302555859088898
168h_6h,2061,B1,O3,6,3,0.00038385624065995216,0.000611408322583884
168h_6h,2061,B1,O3,6,4,0.0071220737881958485,0.011682486161589622
168h_6h,2061,B1,O3,6,5,0.003115210449323058,0.024538829922676086
168h_6h,2061,B1,O3,6,6,5.8726538554765284e-05,0.0006537534645758569
168h_6h,2061,B1,O3,12,1,0.014262366108596325,0.023827439174056053
168h_6h,2061,B1,O3,12,2,0.024276917800307274,0.02654820680618286
168h_6h,2061,B1,O3,12,3,0.001305148471146822,0.0013622593833133578
168h_6h,2061,B1,O3,12,4,0.0007993189501576126,0.0009325379505753517
168h_6h,2061,B1,O3,12,5,0.002734650392085314,0.012145912274718285
168h_6h,2061,B1,O3,12,6,0.0002140707365470007,0.0012020220747217536
168h_6h,2061,B1,SO2,0,1,0.0009663228411227465,0.0012714340118691325
168h_6h,2061,B1,SO2,0,2,0.011900854296982288,0.009949928149580956
168h_6h,2061,B1,SO2,0,3,0.0012020834255963564,0.00151016132440418
168h_6h,2061,B1,SO2,0,4,0.0008001158712431788,0.0013386958744376898
168h_6h,2061,B1,SO2,0,5,0.10364065319299698,0.06929800659418106
168h_6h,2061,B1,SO2,0,6,0.00028693818603642285,0.0004265528405085206
168h_6h,2061,B1,SO2,1,1,0.000340862141456455,0.0003632832376752049
168h_6h,2061,B1,SO2,1,2,0.0011924076825380325,0.0011486901203170419
168h_6h,2061,B1,SO2,1,3,0.009304048493504524,0.0118687329813838
168h_6h,2061,B1,SO2,1,4,8.990699279820547e-05,0.00015469174832105637
168h_6h,2061,B1,SO2,1,5,0.17813123762607574,0.21050772070884705
168h_6h,2061,B1,SO2,1,6,0.0017891477327793837,0.002572757890447974
168h_6h,2061,B1,SO2,2,1,0.0001854308502515778,0.0002329440030734986
168h_6h,2061,B1,SO2,2,2,0.00024029066844377667,0.00030211859848350286
168h_6h,2061,B1,SO2,2,3,0.0010210901964455843,0.0014552423963323236
168h_6h,2061,B1,SO2,2,4,0.00034426472848281264,0.0003873952373396605
168h_6h,2061,B1,SO2,2,5,0.0030380887910723686,0.014828973449766636
168h_6h,2061,B1,SO2,2,6,3.989941978943534e-05,0.0002065371081698686
168h_6h,2061,B1,SO2,3,1,0.00013924861559644341,0.00035242116427980363
168h_6h,2061,B1,SO2,3,2,0.0008362936205230653,0.0012172369752079248
168h_6h,2061,B1,SO2,3,3,0.005875730887055397,0.00434839678928256
168h_6h,2061,B1,SO2,3,4,0.0010109628783538938,0.001395640429109335
168h_6h,2061,B1,SO2,3,5,0.010378113947808743,0.033190641552209854
168h_6h,2061,B1,SO2,3,6,1.698789856163785e-05,0.00014827844279352576
168h_6h,2061,B1,SO2,6,1,2.526170646888204e-05,0.00016324204625561833
168h_6h,2061,B1,SO2,6,2,0.010282209143042564,0.014498483389616013
168h_6h,2061,B1,SO2,6,3,0.00022238523524720222,0.0002895607321988791
168h_6h,2061,B1,SO2,6,4,0.003904014825820923,0.005882094148546457
168h_6h,2061,B1,SO2,6,5,0.0028117746114730835,0.017734747380018234
168h_6h,2061,B1,SO2,6,6,9.268929716199636e-06,0.00014116981765255332
168h_6h,2061,B1,SO2,12,1,0.0018588476814329624,0.001999582163989544
168h_6h,2061,B1,SO2,12,2,0.002782659139484167,0.003770017297938466
168h_6h,2061,B1,SO2,12,3,0.0007488363771699369,0.0008909446187317371
168h_6h,2061,B1,SO2,12,4,0.00017679597658570856,0.0002580209984444082
168h_6h,2061,B1,SO2,12,5,0.010615810751914978,0.055416617542505264
168h_6h,2061,B1,SO2,12,6,8.364376844838262e-05,0.0004986789426766336
168h_6h,2061,B1,temperature,0,1,0.03197605162858963,0.03542250767350197
168h_6h,2061,B1,temperature,0,2,0.003055631648749113,0.0024700434878468513
168h_6h,2061,B1,temperature,0,3,0.0007065999088808894,0.0008934411453083158
168h_6h,2061,B1,temperature,0,4,0.0013892188435420394,0.0017786648822948337
168h_6h,2061,B1,temperature,0,5,0.061722274869680405,0.04889487102627754
168h_6h,2061,B1,temperature,0,6,0.008000543341040611,0.007582924794405699
168h_6h,2061,B1,temperature,1,1,0.006164859049022198,0.006569477263838053
168h_6h,2061,B1,temperature,1,2,0.00036529239150695503,0.0003436760453041643
168h_6h,2061,B1,temperature,1,3,0.004057781770825386,0.005592443514615297
168h_6h,2061,B1,temperature,1,4,0.0001536271010991186,0.00020204682368785143
168h_6h,2061,B1,temperature,1,5,0.030148521065711975,0.030810287222266197
168h_6h,2061,B1,temperature,1,6,0.04357215389609337,0.06091444194316864
168h_6h,2061,B1,temperature,2,1,0.0032840571366250515,0.004207538906484842
168h_6h,2061,B1,temperature,2,2,7.201228436315432e-05,8.413611067226157e-05
168h_6h,2061,B1,temperature,2,3,0.0005892461631447077,0.0008539833361282945
168h_6h,2061,B1,temperature,2,4,0.0013591815950348973,0.0012618665350601077
168h_6h,2061,B1,temperature,2,5,0.001397377229295671,0.00879212561994791
168h_6h,2061,B1,temperature,2,6,0.0010042536305263638,0.007357358932495117
168h_6h,2061,B1,temperature,3,1,0.003515705233439803,0.009301460348069668
168h_6h,2061,B1,temperature,3,2,0.00020589641644619405,0.0002777101763058454
168h_6h,2061,B1,temperature,3,3,0.0037356377579271793,0.0027862696442753077
168h_6h,2061,B1,temperature,3,4,0.002731015905737877,0.0030084808822721243
168h_6h,2061,B1,temperature,3,5,0.0027414944488555193,0.010083794593811035
168h_6h,2061,B1,temperature,3,6,0.0006138992612250149,0.00622123759239912
168h_6h,2061,B1,temperature,6,1,0.0005364358075894415,0.0030891930218786
168h_6h,2061,B1,temperature,6,2,0.0021170855034142733,0.0029761665500700474
168h_6h,2061,B1,temperature,6,3,0.00013395387213677168,0.0001791183603927493
168h_6h,2061,B1,temperature,6,4,0.002870006952434778,0.004675239324569702
168h_6h,2061,B1,temperature,6,5,0.0007843367056921124,0.005930952727794647
168h_6h,2061,B1,temperature,6,6,0.0002323747321497649,0.0021551840472966433
168h_6h,2061,B1,temperature,12,1,0.02938246913254261,0.02513604797422886
168h_6h,2061,B1,temperature,12,2,0.0007612999761477113,0.0009582331404089928
168h_6h,2061,B1,temperature,12,3,0.00044098321814090014,0.0005315295420587063
168h_6h,2061,B1,temperature,12,4,0.00041366269579157233,0.0004943631356582046
168h_6h,2061,B1,temperature,12,5,0.0013578279176726937,0.006465841084718704
168h_6h,2061,B1,temperature,12,6,0.003947725053876638,0.02734609879553318
168h_6h,2061,B1,pressure_hPa_fixed,0,1,0.0010220470139756799,0.0012414330849424005
168h_6h,2061,B1,pressure_hPa_fixed,0,2,0.025153158232569695,0.05311017856001854
168h_6h,2061,B1,pressure_hPa_fixed,0,3,0.004480259492993355,0.006275033578276634
168h_6h,2061,B1,pressure_hPa_fixed,0,4,0.017247764393687248,0.029508303850889206
168h_6h,2061,B1,pressure_hPa_fixed,0,5,0.0038589637260884047,0.002774431137368083
168h_6h,2061,B1,pressure_hPa_fixed,0,6,0.0011148347984999418,0.0013902015052735806
168h_6h,2061,B1,pressure_hPa_fixed,1,1,0.00014474094496108592,0.0001987334107980132
168h_6h,2061,B1,pressure_hPa_fixed,1,2,0.0017542828572914004,0.003038207534700632
168h_6h,2061,B1,pressure_hPa_fixed,1,3,0.006930411793291569,0.009008114226162434
168h_6h,2061,B1,pressure_hPa_fixed,1,4,0.0018720750231295824,0.0032813362777233124
168h_6h,2061,B1,pressure_hPa_fixed,1,5,0.0019187272991985083,0.0016551988665014505
168h_6h,2061,B1,pressure_hPa_fixed,1,6,0.001442616106942296,0.0019036444136872888
168h_6h,2061,B1,pressure_hPa_fixed,2,1,7.258939876919612e-05,0.0001318251306656748
168h_6h,2061,B1,pressure_hPa_fixed,2,2,0.0009357756935060024,0.002494639717042446
168h_6h,2061,B1,pressure_hPa_fixed,2,3,0.0019147215643897653,0.0022098904009908438
168h_6h,2061,B1,pressure_hPa_fixed,2,4,0.005139013286679983,0.007064614444971085
168h_6h,2061,B1,pressure_hPa_fixed,2,5,6.433575617847964e-05,0.00028301787097007036
168h_6h,2061,B1,pressure_hPa_fixed,2,6,4.912406438961625e-05,0.00019636035722214729
168h_6h,2061,B1,pressure_hPa_fixed,3,1,9.271829185308889e-05,0.0002691976842470467
168h_6h,2061,B1,pressure_hPa_fixed,3,2,0.005829977337270975,0.014749718829989433
168h_6h,2061,B1,pressure_hPa_fixed,3,3,0.03748354688286781,0.0298343226313591
168h_6h,2061,B1,pressure_hPa_fixed,3,4,0.019770914688706398,0.03128380328416824
168h_6h,2061,B1,pressure_hPa_fixed,3,5,0.000242096051806584,0.0008757398463785648
168h_6h,2061,B1,pressure_hPa_fixed,3,6,6.109284731792286e-05,0.0004615880607161671
168h_6h,2061,B1,pressure_hPa_fixed,6,1,1.695556056802161e-05,0.00011081815318902954
168h_6h,2061,B1,pressure_hPa_fixed,6,2,0.31223833560943604,0.402898371219635
168h_6h,2061,B1,pressure_hPa_fixed,6,3,0.000750733888708055,0.0013435569126158953
168h_6h,2061,B1,pressure_hPa_fixed,6,4,0.364070862531662,0.4324134886264801
168h_6h,2061,B1,pressure_hPa_fixed,6,5,5.607164712273516e-05,0.0003546492662280798
168h_6h,2061,B1,pressure_hPa_fixed,6,6,1.9122699086437933e-05,0.0002191193198086694
168h_6h,2061,B1,pressure_hPa_fixed,12,1,0.0005475211655721068,0.0005072589847259223
168h_6h,2061,B1,pressure_hPa_fixed,12,2,0.018036726862192154,0.04848874360322952
168h_6h,2061,B1,pressure_hPa_fixed,12,3,0.0024644758086651564,0.0026743223425000906
168h_6h,2061,B1,pressure_hPa_fixed,12,4,0.0045111579820513725,0.018274541944265366
168h_6h,2061,B1,pressure_hPa_fixed,12,5,6.936431600479409e-05,0.00032742111943662167
168h_6h,2061,B1,pressure_hPa_fixed,12,6,3.930570528609678e-05,0.00027034521917812526
168h_6h,2061,B1,humidity_clean,0,1,0.015023065730929375,0.01896633766591549
168h_6h,2061,B1,humidity_clean,0,2,0.005296984221786261,0.004172421060502529
168h_6h,2061,B1,humidity_clean,0,3,0.03252780809998512,0.040500737726688385
168h_6h,2061,B1,humidity_clean,0,4,0.06622738391160965,0.0631503313779831
168h_6h,2061,B1,humidity_clean,0,5,0.007834366522729397,0.007706450764089823
168h_6h,2061,B1,humidity_clean,0,6,0.5018473267555237,0.4133250415325165
168h_6h,2061,B1,humidity_clean,1,1,0.0017575110541656613,0.0028188724536448717
168h_6h,2061,B1,humidity_clean,1,2,0.0006365858134813607,0.0006425883620977402
168h_6h,2061,B1,humidity_clean,1,3,0.03827245533466339,0.046965863555669785
168h_6h,2061,B1,humidity_clean,1,4,0.006768775172531605,0.007340761832892895
168h_6h,2061,B1,humidity_clean,1,5,0.004037658218294382,0.004465904552489519
168h_6h,2061,B1,humidity_clean,1,6,0.29852911829948425,0.27851465344429016
168h_6h,2061,B1,humidity_clean,2,1,0.0008552271756343544,0.0018266126280650496
168h_6h,2061,B1,humidity_clean,2,2,0.00012732850154861808,0.00015428652113769203
168h_6h,2061,B1,humidity_clean,2,3,0.011985259130597115,0.012592808343470097
168h_6h,2061,B1,humidity_clean,2,4,0.1618371307849884,0.17605139315128326
168h_6h,2061,B1,humidity_clean,2,5,0.00010652349010342732,0.00043718930101022124
168h_6h,2061,B1,humidity_clean,2,6,0.015070101246237755,0.08288471400737762
168h_6h,2061,B1,humidity_clean,3,1,0.001167787122540176,0.0035795436706393957
168h_6h,2061,B1,humidity_clean,3,2,0.00037066213553771377,0.0005087817553430796
168h_6h,2061,B1,humidity_clean,3,3,0.312014102935791,0.2662803530693054
168h_6h,2061,B1,humidity_clean,3,4,0.21399220824241638,0.19466622173786163
168h_6h,2061,B1,humidity_clean,3,5,0.0005871849716641009,0.002438753843307495
168h_6h,2061,B1,humidity_clean,3,6,0.01574644260108471,0.09542087465524673
168h_6h,2061,B1,humidity_clean,6,1,0.00021317893697414547,0.0014294206630438566
168h_6h,2061,B1,humidity_clean,6,2,0.003934807609766722,0.005542539991438389
168h_6h,2061,B1,humidity_clean,6,3,0.005122610833495855,0.009351545944809914
168h_6h,2061,B1,humidity_clean,6,4,0.03611741587519646,0.05111183598637581
168h_6h,2061,B1,humidity_clean,6,5,0.0001298607821809128,0.0009775010403245687
168h_6h,2061,B1,humidity_clean,6,6,0.003287404775619507,0.02736145816743374
168h_6h,2061,B1,humidity_clean,12,1,0.0060154772363603115,0.005549449939280748
168h_6h,2061,B1,humidity_clean,12,2,0.0013515605824068189,0.0017554383957758546
168h_6h,2061,B1,humidity_clean,12,3,0.018237445503473282,0.020403636619448662
168h_6h,2061,B1,humidity_clean,12,4,0.024711940437555313,0.02613687887787819
168h_6h,2061,B1,humidity_clean,12,5,0.00012346854782663286,0.0007420090259984136
168h_6h,2061,B1,humidity_clean,12,6,0.011358664371073246,0.06283992528915405
168h_6h,2061,B2,NO2,0,1,0.071285180747509,0.14100348949432373
168h_6h,2061,B2,NO2,0,2,0.0012003041338175535,0.0023895506747066975
168h_6h,2061,B2,NO2,0,3,0.0021369350142776966,0.0010320235742256045
168h_6h,2061,B2,NO2,0,4,0.0011702716583386064,0.002199467271566391
168h_6h,2061,B2,NO2,0,5,0.0006419315468519926,0.000987652107141912
168h_6h,2061,B2,NO2,0,6,0.0010920226341113448,0.001712047727778554
168h_6h,2061,B2,NO2,1,1,0.01844463124871254,0.016578709706664085
168h_6h,2061,B2,NO2,1,2,0.0005842243554070592,0.0012099441373720765
168h_6h,2061,B2,NO2,1,3,0.1748233288526535,0.14148369431495667
168h_6h,2061,B2,NO2,1,4,7.935897156130522e-05,0.00013817685248795897
168h_6h,2061,B2,NO2,1,5,0.00016168352158274502,0.00030650937696918845
168h_6h,2061,B2,NO2,1,6,0.032274406403303146,0.062179964035749435
168h_6h,2061,B2,NO2,2,1,0.06989950686693192,0.04619506001472473
168h_6h,2061,B2,NO2,2,2,5.593890091404319e-05,0.00011282354535069317
168h_6h,2061,B2,NO2,2,3,0.10332023352384567,0.05265221372246742
168h_6h,2061,B2,NO2,2,4,0.0012759078526869416,0.004280047491192818
168h_6h,2061,B2,NO2,2,5,4.1107282413577195e-06,5.232015610090457e-06
168h_6h,2061,B2,NO2,2,6,0.0010784356854856014,0.0020391542930155993
168h_6h,2061,B2,NO2,3,1,0.008751305751502514,0.010554352775216103
168h_6h,2061,B2,NO2,3,2,0.00023072880867403,0.0004543083196040243
168h_6h,2061,B2,NO2,3,3,0.24477028846740723,0.1883586198091507
168h_6h,2061,B2,NO2,3,4,0.003450030228123069,0.00800662487745285
168h_6h,2061,B2,NO2,3,5,0.002401532605290413,0.003541533835232258
168h_6h,2061,B2,NO2,3,6,0.0005115838721394539,0.000901907158549875
168h_6h,2061,B2,NO2,6,1,0.004809481557458639,0.004877064842730761
168h_6h,2061,B2,NO2,6,2,0.007174701429903507,0.012771347537636757
168h_6h,2061,B2,NO2,6,3,0.0062506236135959625,0.00391641678288579
168h_6h,2061,B2,NO2,6,4,0.012557468377053738,0.028737887740135193
168h_6h,2061,B2,NO2,6,5,1.0548437785473652e-05,1.3198624401411507e-05
168h_6h,2061,B2,NO2,6,6,0.0003353782230988145,0.0006129267858341336
168h_6h,2061,B2,NO2,12,1,0.1173437237739563,0.07590307295322418
168h_6h,2061,B2,NO2,12,2,0.0014984137378633022,0.0030752569437026978
168h_6h,2061,B2,NO2,12,3,0.052870165556669235,0.02767619490623474
168h_6h,2061,B2,NO2,12,4,0.0007736089173704386,0.002048180904239416
168h_6h,2061,B2,NO2,12,5,1.6247307939920574e-05,2.4119628506014124e-05
168h_6h,2061,B2,NO2,12,6,0.0007012304267846048,0.001241148915141821
168h_6h,2061,B2,CO,0,1,0.08555720746517181,0.18982398509979248
168h_6h,2061,B2,CO,0,2,0.0362006239593029,0.042987845838069916
168h_6h,2061,B2,CO,0,3,0.00014968404138926417,9.947671787813306e-05
168h_6h,2061,B2,CO,0,4,0.007277413737028837,0.010730291716754436
168h_6h,2061,B2,CO,0,5,0.0771096795797348,0.1138889268040657
168h_6h,2061,B2,CO,0,6,0.10683998465538025,0.2717869281768799
168h_6h,2061,B2,CO,1,1,0.014565261080861092,0.01209677942097187
168h_6h,2061,B2,CO,1,2,0.018710408359766006,0.025654612109065056
168h_6h,2061,B2,CO,1,3,0.011530246585607529,0.01885373145341873
168h_6h,2061,B2,CO,1,4,0.0004280980792827904,0.0006289857556112111
168h_6h,2061,B2,CO,1,5,0.012072811834514141,0.013477703556418419
168h_6h,2061,B2,CO,1,6,0.0198318213224411,0.04741524159908295
168h_6h,2061,B2,CO,2,1,0.060351137071847916,0.04979405924677849
168h_6h,2061,B2,CO,2,2,0.0014985344605520368,0.0018482670420780778
168h_6h,2061,B2,CO,2,3,0.006562879309058189,0.003928609658032656
168h_6h,2061,B2,CO,2,4,0.012801365926861763,0.03052329644560814
168h_6h,2061,B2,CO,2,5,0.0007043207879178226,0.0012639074120670557
168h_6h,2061,B2,CO,2,6,0.0007887551910243928,0.0023959155660122633
168h_6h,2061,B2,CO,3,1,0.008180619217455387,0.009518293663859367
168h_6h,2061,B2,CO,3,2,0.007000214885920286,0.007720912341028452
168h_6h,2061,B2,CO,3,3,0.01954089105129242,0.018085939809679985
168h_6h,2061,B2,CO,3,4,0.026226544752717018,0.04441217705607414
168h_6h,2061,B2,CO,3,5,0.17152327299118042,0.11990685015916824
168h_6h,2061,B2,CO,3,6,0.0005205021589063108,0.0014539480907842517
168h_6h,2061,B2,CO,6,1,0.003881193231791258,0.0038269234355539083
168h_6h,2061,B2,CO,6,2,0.348873108625412,0.24684123694896698
168h_6h,2061,B2,CO,6,3,0.0004230563063174486,0.00036433679633773863
168h_6h,2061,B2,CO,6,4,0.054764170199632645,0.10359973460435867
168h_6h,2061,B2,CO,6,5,0.0009242371306754649,0.0006410735659301281
168h_6h,2061,B2,CO,6,6,0.0003028369683306664,0.0009671939187683165
168h_6h,2061,B2,CO,12,1,0.10145213454961777,0.08214870095252991
168h_6h,2061,B2,CO,12,2,0.05096951499581337,0.06477422267198563
168h_6h,2061,B2,CO,12,3,0.0040262797847390175,0.0029011282604187727
168h_6h,2061,B2,CO,12,4,0.005969924386590719,0.011231550946831703
168h_6h,2061,B2,CO,12,5,0.001634370069950819,0.0017334050498902798
168h_6h,2061,B2,CO,12,6,0.00042267199023626745,0.0009746336727403104
168h_6h,2061,B2,O3,0,1,0.0005754714366048574,0.0011036978103220463
168h_6h,2061,B2,O3,0,2,0.003975939005613327,0.007316632196307182
168h_6h,2061,B2,O3,0,3,6.873968959553167e-05,6.980853504501283e-05
168h_6h,2061,B2,O3,0,4,0.002738890703767538,0.004588956478983164
168h_6h,2061,B2,O3,0,5,0.09898842126131058,0.13304409384727478
168h_6h,2061,B2,O3,0,6,0.002725685015320778,0.0061555346474051476
168h_6h,2061,B2,O3,1,1,0.00032935908529907465,0.0004460698692128062
168h_6h,2061,B2,O3,1,2,0.0011952563654631376,0.0029832758009433746
168h_6h,2061,B2,O3,1,3,0.007210198324173689,0.009626461192965508
168h_6h,2061,B2,O3,1,4,0.00019885269284714013,0.00028765862225554883
168h_6h,2061,B2,O3,1,5,0.007023197133094072,0.007845113053917885
168h_6h,2061,B2,O3,1,6,0.0028108470141887665,0.005613820627331734
168h_6h,2061,B2,O3,2,1,0.0011257214937359095,0.0013046640669927
168h_6h,2061,B2,O3,2,2,0.00013572302123066038,0.00028864419437013566
168h_6h,2061,B2,O3,2,3,0.0035029847640544176,0.0034678210504353046
168h_6h,2061,B2,O3,2,4,0.0027892414946109056,0.007647468708455563
168h_6h,2061,B2,O3,2,5,0.0007846594671718776,0.0014155416283756495
168h_6h,2061,B2,O3,2,6,0.00014878061483614147,0.0003491300158202648
168h_6h,2061,B2,O3,3,1,0.00014184624888002872,0.00020863469399046153
168h_6h,2061,B2,O3,3,2,0.0007901685312390327,0.0014637067215517163
168h_6h,2061,B2,O3,3,3,0.005244665313512087,0.005316297523677349
168h_6h,2061,B2,O3,3,4,0.007646745536476374,0.015120966359972954
168h_6h,2061,B2,O3,3,5,0.1407264769077301,0.1339314728975296
168h_6h,2061,B2,O3,3,6,0.00016764955944381654,0.00030736479675397277
168h_6h,2061,B2,O3,6,1,9.9269236670807e-05,0.00014306092634797096
168h_6h,2061,B2,O3,6,2,0.04749058932065964,0.08019225299358368
168h_6h,2061,B2,O3,6,3,0.0002583684108685702,0.00035942107206210494
168h_6h,2061,B2,O3,6,4,0.06068719923496246,0.08469384163618088
168h_6h,2061,B2,O3,6,5,0.0008825329132378101,0.0007675891392864287
168h_6h,2061,B2,O3,6,6,0.00010407771333120763,0.00020048492297064513
168h_6h,2061,B2,O3,12,1,0.0016760911094024777,0.001791509916074574
168h_6h,2061,B2,O3,12,2,0.0037788243498653173,0.008214478380978107
168h_6h,2061,B2,O3,12,3,0.0016410733805969357,0.0014441153034567833
168h_6h,2061,B2,O3,12,4,0.001992556033656001,0.003996505402028561
168h_6h,2061,B2,O3,12,5,0.0014015366323292255,0.0015784368151798844
168h_6h,2061,B2,O3,12,6,8.785932004684582e-05,0.00016142909589689225
168h_6h,2061,B2,SO2,0,1,0.00040524150244891644,0.001039276598021388
168h_6h,2061,B2,SO2,0,2,0.0006688422872684896,0.0020171846263110638
168h_6h,2061,B2,SO2,0,3,8.037495717871934e-05,6.837354885647073e-05
168h_6h,2061,B2,SO2,0,4,0.00018398872634861618,0.00046028479118831456
168h_6h,2061,B2,SO2,0,5,0.028711145743727684,0.026919608935713768
168h_6h,2061,B2,SO2,0,6,0.000868197821546346,0.0035397408064454794
168h_6h,2061,B2,SO2,1,1,0.0001810086687328294,0.000256946193985641
168h_6h,2061,B2,SO2,1,2,0.0003031844971701503,0.0017988327890634537
168h_6h,2061,B2,SO2,1,3,0.0034081251360476017,0.002568101277574897
168h_6h,2061,B2,SO2,1,4,1.5780411558807828e-05,4.14479109167587e-05
168h_6h,2061,B2,SO2,1,5,0.022520355880260468,0.02929604984819889
168h_6h,2061,B2,SO2,1,6,0.020673315972089767,0.04306242987513542
168h_6h,2061,B2,SO2,2,1,0.0006963276537135243,0.0009249671711586416
168h_6h,2061,B2,SO2,2,2,3.048318285436835e-05,0.00016223039710894227
168h_6h,2061,B2,SO2,2,3,0.0032967342995107174,0.002640653634443879
