variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
center_tcn_default,center_tcn,2047,completed,29,0.9043001532554626,212.5183234599972,0.6647221419989364,test,66962,66962,B,default,default,1,,predictions/center_tcn_default_seed2047.npz,0.6032536625862122,0.7766940598370842,0.5202133059501648,57.80722427368164,38.71805953979492,53.87815856933594,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2048,completed,30,0.9438945055007935,209.73274926700105,0.32521553200786,test,66962,66962,B,default,default,1,,predictions/center_tcn_default_seed2048.npz,0.6076213121414185,0.7795006812963144,0.5275858640670776,58.01611328125,39.26677703857422,54.724700927734375,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2049,completed,30,0.9174270033836365,209.5840382250026,0.3235864099988248,test,66962,66962,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.5702412724494934,0.7551432132049479,0.5154626369476318,56.20325469970703,38.36447525024414,53.32829284667969,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,3,0.9632190465927124,3.326414092007326,0.027885534000233747,test,24402,24399,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.5261685848236084,0.7253747892114865,0.53465336561203,53.9876708984375,39.79279327392578,57.39286422729492,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,completed,6,1.1065250635147095,4.076778145987191,0.016029045000323094,test,24402,24399,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2048.npz,0.7255272269248962,0.851778860341636,0.6498802304267883,63.39557647705078,48.368812561035156,64.56648254394531,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2049,completed,2,1.1075550317764282,2.7180501730035758,0.015831455995794386,test,24402,24399,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2049.npz,0.629440188407898,0.7933726667890052,0.547288715839386,59.04856872558594,40.733211517333984,67.35031127929688,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2047,completed,23,1.204533338546753,10.111283859994728,0.02634000199032016,test,24018,24015,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2047.npz,0.7691496014595032,0.8770117453372578,0.6698498725891113,65.27359771728516,49.8551025390625,66.88202667236328,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,completed,6,1.007354736328125,4.082476071998826,0.015835675003472716,test,24018,24015,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2048.npz,0.956255316734314,0.9778830792760012,0.6713894605636597,72.78117370605469,49.969688415527344,61.07579040527344,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,completed,11,1.1702792644500732,5.754314407997299,0.015883676998782903,test,24018,24015,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2049.npz,2.202390193939209,1.484045212902629,0.8738972544670105,110.45344543457031,65.04180145263672,71.4544677734375,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2047,completed,28,0.8033044338226318,176.27807145898987,0.2965456490055658,test,23795,23792,C,default,default,18,,predictions/patchtst_ci_all_default_seed2047.npz,0.5134267807006836,0.7165380525140892,0.45360738039016724,53.32997512817383,33.760765075683594,46.17662048339844,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2048,completed,29,0.7936092019081116,175.7059527879901,0.2963172890013084,test,23795,23792,C,default,default,18,,predictions/patchtst_ci_all_default_seed2048.npz,0.567852795124054,0.7535600806332923,0.4706650674343109,56.085426330566406,35.03031539916992,46.11582565307617,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2049,completed,23,0.7967789769172668,169.99248950499168,0.2954240739927627,test,23795,23792,C,default,default,18,,predictions/patchtst_ci_all_default_seed2049.npz,0.5529589056968689,0.7436120666697582,0.4689205288887024,55.34502029418945,34.90047836303711,46.550697326660156,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2047,completed,20,0.8110122680664062,49.141452315001516,0.09011370700318366,test,23771,23768,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2047.npz,0.5178558826446533,0.7196220415222517,0.4551127254962921,53.55950927734375,33.872802734375,45.97419357299805,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2048,completed,17,0.7919049859046936,42.8765614030126,0.09017178800422698,test,23771,23768,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2048.npz,0.5348615050315857,0.7313422625772324,0.4578094184398651,54.43180847167969,34.07350540161133,45.771183013916016,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2049,completed,14,0.8017348647117615,37.104504701987025,0.09010385899455287,test,23771,23768,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2049.npz,0.5374144911766052,0.7330855960777058,0.46262773871421814,54.56156539916992,34.4321174621582,46.375526428222656,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 72, ""stride"": 2}"
multi_gru_default,multi_gru,2047,completed,12,0.7401566505432129,5.481530845994712,0.024195509002311155,test,37212,37212,C,default,default,18,,predictions/multi_gru_default_seed2047.npz,0.49664807319641113,0.704732625324251,0.4568094313144684,52.45132827758789,33.999080657958984,47.61870574951172,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,2048,completed,12,0.7322834730148315,5.390891647999524,0.022706421004841104,test,37212,37212,C,default,default,18,,predictions/multi_gru_default_seed2048.npz,0.46098676323890686,0.6789600601205544,0.43835553526878357,50.53314971923828,32.625606536865234,45.75844955444336,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,2049,completed,12,0.7666542530059814,5.510528831000556,0.0230544850055594,test,37212,37212,C,default,default,18,,predictions/multi_gru_default_seed2049.npz,0.4751894772052765,0.6893398851113117,0.44781509041786194,51.30569076538086,33.329654693603516,46.257972717285156,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}"
