variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters,infeasible_reason,device_name,batch_size,history,horizon
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,7003,completed,5,1.195076823234558,2.1402172170000995,0.011987318000137748,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_all_matched_seed7003.npz,0.5321704745292664,0.7295001538925584,0.5441935062408447,21.100744247436523,15.74075984954834,42.18769836425781,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,7001,completed,7,0.8773594498634338,2.5089289569996254,0.011960877999626973,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed7001.npz,0.849533200263977,0.9217012532615854,0.7793939113616943,26.6601505279541,22.54391860961914,58.162109375,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,7002,completed,15,0.6207975149154663,4.050369343000057,0.011940628999582259,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed7002.npz,0.5627341866493225,0.7501561081863711,0.6171610951423645,21.69821548461914,17.851343154907227,49.59193420410156,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,7003,completed,5,1.195076823234558,2.2132414070001687,0.011946028999773262,test,16903,16900,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed7003.npz,0.5321704745292664,0.7295001538925584,0.5441935062408447,21.100744247436523,15.74075984954834,42.18769836425781,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,
multi_gru_matched,multi_gru,7001,completed,24,0.16065338253974915,4.490111699999943,0.008606350999798451,test,21201,21201,C,matched,matched,6,,predictions/multi_gru_matched_seed7001.npz,0.10972712934017181,0.33125085560670153,0.18735463917255402,9.581409454345703,5.419220447540283,15.62614631652832,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 80}",,,,,
multi_gru_matched,multi_gru,7002,completed,26,0.15928412973880768,4.756204380999407,0.008360613000149897,test,21201,21201,C,matched,matched,6,,predictions/multi_gru_matched_seed7002.npz,0.11189068853855133,0.3345006555128873,0.1934344619512558,9.675408363342285,5.59507942199707,16.64032554626465,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 80}",,,,,
multi_gru_matched,multi_gru,7003,completed,36,0.15732263028621674,5.624629400000231,0.008407074000388093,test,21201,21201,C,matched,matched,6,,predictions/multi_gru_matched_seed7003.npz,0.11041736602783203,0.33229108629006593,0.1913822442293167,9.61149787902832,5.53571891784668,16.073989868164062,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 80}",,,,,
center_gru_matched,center_gru,7001,completed,24,0.1769920289516449,4.515096703000381,0.008520693000718893,test,20993,20993,B,matched,matched,1,,predictions/center_gru_matched_seed7001.npz,0.11519800871610641,0.3394083215186487,0.18781375885009766,9.817363739013672,5.432500839233398,16.118471145629883,[0],"{""hidden_size"": 82}",,,,,
center_gru_matched,center_gru,7002,completed,31,0.17611591517925262,5.49680072800038,0.008320294999975886,test,20993,20993,B,matched,matched,1,,predictions/center_gru_matched_seed7002.npz,0.11561962962150574,0.34002886586509934,0.1866154819726944,9.835312843322754,5.3978400230407715,15.820477485656738,[0],"{""hidden_size"": 82}",,,,,
center_gru_matched,center_gru,7003,completed,15,0.1760842651128769,3.2534955459996127,0.008537563000572845,test,20993,20993,B,matched,matched,1,,predictions/center_gru_matched_seed7003.npz,0.11442076414823532,0.3382613843586574,0.1856071650981903,9.784188270568848,5.368675708770752,15.719388008117676,[0],"{""hidden_size"": 82}",,,,,
