task,variant,seed,epoch,train_loss,validation_loss,learning_rate,patchtst_eval_during_locked_training,patchtst_persistent_state_sha256,patchtst_complete_state_sha256,patchtst_all_parameters_buffers_equal_to_initialization
168h_6h,F10,2062,11,0.20817256779513876,0.4744594097137451,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,12,0.20783321838497734,0.4731411635875702,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,13,0.2074602800870746,0.47257402539253235,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,14,0.20695813184747522,0.4718478322029114,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,15,0.2067188053703044,0.4706741273403168,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,16,0.20633610616416054,0.4703131318092346,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,17,0.20575146122774154,0.47006431221961975,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,18,0.2052898241466755,0.46987730264663696,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,19,0.20485761383072323,0.46962136030197144,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,20,0.20483133510157733,0.4696993827819824,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,21,0.20450854323458043,0.46954572200775146,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,22,0.20429162493806735,0.4698551297187805,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,23,0.20433009762075008,0.4695744514465332,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,24,0.20454777059768706,0.4696134626865387,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,25,0.20375377104063924,0.4691900610923767,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,26,0.2033562735785852,0.46877944469451904,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,27,0.20414738347814834,0.46883082389831543,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,28,0.2029959307078608,0.4684285819530487,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,29,0.20345074676050998,0.4683939218521118,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
168h_6h,F10,2062,30,0.20310504112613342,0.46754881739616394,0.001,True,ea61b7e08b567cca74b1084a4bfef27ce4171b4c4884f674f4458e58aceb61f7,35578d22b662483d70f16ed68d763f3ce88261b8390e42435059efbb8a48b0d0,True
