variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters,learning_rate_retry,note,infeasible_reason,device_name,batch_size,history,horizon,result_dir,smoke,city,station_id,independent_recomputed
center_gru_default,center_gru,2048,completed,27,0.4659743010997772,5.137939379987074,0.0092041869938839,test,31506,31506,B,default,default,1,,predictions/center_gru_default_seed2048.npz,0.29167890548706055,0.540073055694376,0.31218671798706055,40.242958068847656,23.26225471496582,34.13778305053711,[9],"{""hidden_size"": 100}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
center_gru_default,center_gru,2049,completed,21,0.4708218872547149,4.421550762999686,0.009208736999426,test,31506,31506,B,default,default,1,,predictions/center_gru_default_seed2049.npz,0.28825199604034424,0.5368910467127798,0.3063316345214844,40.00585174560547,22.825971603393555,32.72267150878906,[9],"{""hidden_size"": 100}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
center_lstm_default,center_lstm,2047,completed,19,0.4622842371463775,2.462505855000927,0.0069645790063077,test,41806,41806,B,default,default,1,,predictions/center_lstm_default_seed2047.npz,0.2988228499889374,0.5466469152834738,0.3191915452480316,40.73280334472656,23.784212112426758,33.76536560058594,[9],"{""hidden_size"": 100}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
center_lstm_default,center_lstm,2048,completed,29,0.4583235085010528,3.520602948003216,0.0069098709936952,test,41806,41806,B,default,default,1,,predictions/center_lstm_default_seed2048.npz,0.30172860622406006,0.5492982852913889,0.3188962936401367,40.93036651611328,23.762210845947266,34.081966400146484,[9],"{""hidden_size"": 100}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
center_lstm_default,center_lstm,2049,completed,22,0.4591034650802612,2.776393317995826,0.0068843710032524,test,41806,41806,B,default,default,1,,predictions/center_lstm_default_seed2049.npz,0.2990261912345886,0.5468328732205011,0.317596435546875,40.74665832519531,23.665355682373047,33.91516876220703,[9],"{""hidden_size"": 100}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
center_tcn_default,center_tcn,2047,completed,37,0.5242348313331604,188.3252150180051,0.2581516719947103,test,66806,66806,B,default,default,1,,predictions/center_tcn_default_seed2047.npz,0.3270852267742157,0.5719136532503973,0.3418550193309784,42.61552429199219,25.47295570373535,36.366859436035156,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
center_tcn_default,center_tcn,2048,completed,38,0.5148864984512329,187.18549872600124,0.2591482319985516,test,66806,66806,B,default,default,1,,predictions/center_tcn_default_seed2048.npz,0.3318224251270294,0.5760402981797622,0.35168585181236267,42.92301559448242,26.20549201965332,37.76958465576172,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
center_tcn_default,center_tcn,2049,completed,40,0.5078169107437134,187.10352560599856,0.2608640309917973,test,66806,66806,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.3122238516807556,0.5587699452196365,0.3508204221725464,41.636138916015625,26.14100456237793,39.27513122558594,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,6,0.5728752017021179,2.289011550004944,0.0120119969942606,test,18252,18249,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.37948375940322876,0.616022531571069,0.3962722420692444,45.902252197265625,29.52779769897461,46.96473693847656,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,completed,9,0.64234858751297,2.72720260200731,0.0120776160038076,test,18252,18249,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2048.npz,0.37504228949546814,0.6124069639508258,0.3981754183769226,45.63283920288086,29.66960906982422,44.60285568237305,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2049,completed,7,0.7534523010253906,2.412978699998348,0.0120771559886634,test,18252,18249,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2049.npz,0.46332859992980957,0.6806824516100071,0.4785805940628052,50.72031021118164,35.660911560058594,74.36817932128906,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2047,completed,11,1.1174207925796509,3.2432189169921912,0.0120658770028967,test,17868,17865,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2047.npz,0.5922195315361023,0.7695580105073966,0.5218687057495117,57.34278106689453,38.886478424072266,52.97547149658203,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,completed,6,0.7784232497215271,2.2581267149944324,0.0120234869973501,test,17868,17865,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2048.npz,0.6502870321273804,0.8064037649511443,0.599565863609314,60.08830261230469,44.676002502441406,84.67799377441406,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,completed,12,1.271622657775879,3.200885066005867,0.0120948860130738,test,17868,17865,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2049.npz,0.655282735824585,0.8094953587418429,0.6096893548965454,60.31867218017578,45.43033981323242,61.97292709350586,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2047,completed,24,0.5050416588783264,62.99663864799368,0.1452764120040228,test,17645,17642,C,default,default,18,,predictions/patchtst_ci_all_default_seed2047.npz,0.30944886803627014,0.5562812849955229,0.3154100179672241,41.45069885253906,23.502437591552734,33.39360427856445,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2048,completed,15,0.5019201040267944,44.61808177099738,0.1454148710035951,test,17645,17642,C,default,default,18,,predictions/patchtst_ci_all_default_seed2048.npz,0.3083624243736267,0.5553039027178062,0.3132229447364807,41.377864837646484,23.339468002319336,32.9784049987793,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2049,completed,19,0.5037871599197388,52.44397182800458,0.1448596800037194,test,17645,17642,C,default,default,18,,predictions/patchtst_ci_all_default_seed2049.npz,0.3074837327003479,0.5545121573963441,0.31280380487442017,41.318870544433594,23.30823516845703,33.4062385559082,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2047,completed,29,0.5021386742591858,24.293693268002244,0.0496433869993779,test,17621,17618,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2047.npz,0.30680006742477417,0.553895357829233,0.3139379322528839,41.27291488647461,23.392744064331055,33.502315521240234,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2048,completed,30,0.5026459097862244,24.15589749900392,0.0494964990066364,test,17621,17618,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2048.npz,0.3084125518798828,0.5553490360844096,0.3138636648654938,41.38123321533203,23.387210845947266,32.98402786254883,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2049,completed,15,0.5080605745315552,14.831439788991702,0.0497424149943981,test,17621,17618,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2049.npz,0.31115132570266724,0.5578093990806064,0.31289753317832947,41.5645637512207,23.31521987915039,32.760841369628906,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 24, ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
multi_gru_default,multi_gru,2047,completed,19,0.4198937118053436,3.979257028986467,0.00947522399656,test,36606,36606,C,default,default,18,,predictions/multi_gru_default_seed2047.npz,0.27559781074523926,0.5249741048330282,0.3103446960449219,39.11787796020508,23.124996185302734,33.796566009521484,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
multi_gru_default,multi_gru,2048,completed,10,0.4108645319938659,2.7890705129975686,0.0099193679925519,test,36606,36606,C,default,default,18,,predictions/multi_gru_default_seed2048.npz,0.27197572588920593,0.5215129201555854,0.3093176484107971,38.85997009277344,23.0484676361084,33.83399963378906,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
multi_gru_default,multi_gru,2049,completed,15,0.4123173952102661,3.4177975229977164,0.00940720399376,test,36606,36606,C,default,default,18,,predictions/multi_gru_default_seed2049.npz,0.2818891704082489,0.5309323595414476,0.31427693367004395,39.56184768676758,23.41800308227539,33.76042938232422,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
concat_patchtst_all_default,concat_patchtst_all,2047,completed,16,0.4428892135620117,75.13041164900642,0.189072656998178,test,40459,40456,C,default,default,18,,predictions/concat_patchtst_all_default_seed2047.npz,0.35283517837524414,0.5939993083962676,0.3624100983142853,44.26121520996094,27.004596710205078,42.53105926513672,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 432, ""station_flatten_order"": ""station_major"", ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
concat_patchtst_all_default,concat_patchtst_all,2048,completed,19,0.4290062189102173,83.43090199799917,0.1854659629898378,test,40459,40456,C,default,default,18,,predictions/concat_patchtst_all_default_seed2048.npz,0.3654925525188446,0.6045598006143351,0.3609279990196228,45.048118591308594,26.89415740966797,42.786434173583984,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 432, ""station_flatten_order"": ""station_major"", ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
concat_patchtst_all_default,concat_patchtst_all,2049,completed,14,0.4254520833492279,67.98121727000398,0.1855055449996143,test,40459,40456,C,default,default,18,,predictions/concat_patchtst_all_default_seed2049.npz,0.399179607629776,0.6318066220211498,0.3768635392189026,47.07838439941406,28.08157730102539,43.44532012939453,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 432, ""station_flatten_order"": ""station_major"", ""stride"": 2}",,,,,,24,6,experiments/results/baselines/beijing/24h_6h,False,beijing,,True
center_gru_default,center_gru,2047,completed,19,0.791337788105011,7.580200444004731,0.0167405050015077,test,32112,32112,B,default,default,1,,predictions/center_gru_default_seed2047.npz,0.45771369338035583,0.6765454111738219,0.4270477294921875,50.37738800048828,31.799116134643555,43.73809814453125,[9],"{""hidden_size"": 100}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
center_gru_default,center_gru,2048,completed,26,0.7929512858390808,9.199094060008065,0.0167482149990974,test,32112,32112,B,default,default,1,,predictions/center_gru_default_seed2048.npz,0.4513481855392456,0.6718245199002829,0.4261307120323181,50.025856018066406,31.730836868286133,43.73929977416992,[9],"{""hidden_size"": 100}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
center_gru_default,center_gru,2049,completed,25,0.7720959186553955,9.125065710002673,0.0167061350075528,test,32112,32112,B,default,default,1,,predictions/center_gru_default_seed2049.npz,0.45345160365104675,0.6733881522948312,0.427504301071167,50.14228820800781,31.833120346069336,44.19293975830078,[9],"{""hidden_size"": 100}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
center_lstm_default,center_lstm,2047,completed,17,0.7325414419174194,4.267922941013239,0.012242752010934,test,42412,42412,B,default,default,1,,predictions/center_lstm_default_seed2047.npz,0.5361416935920715,0.7322169716635033,0.48153263330459595,54.52284240722656,35.8562126159668,47.496009826660156,[9],"{""hidden_size"": 100}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
center_lstm_default,center_lstm,2048,completed,18,0.7782832980155945,4.578707188004046,0.0122297119960421,test,42412,42412,B,default,default,1,,predictions/center_lstm_default_seed2048.npz,0.523346483707428,0.7234269028087275,0.46664202213287354,53.868309020996094,34.747413635253906,46.29429244995117,[9],"{""hidden_size"": 100}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
center_lstm_default,center_lstm,2049,completed,10,0.780738115310669,3.0829174899990903,0.0122986119968118,test,42412,42412,B,default,default,1,,predictions/center_lstm_default_seed2049.npz,0.5070741176605225,0.7120913688990497,0.4506687819957733,53.02423858642578,33.558006286621094,46.024776458740234,[9],"{""hidden_size"": 100}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
center_tcn_default,center_tcn,2047,completed,28,0.879599392414093,215.0575878640084,0.6178832340083318,test,66962,66962,B,default,default,1,,predictions/center_tcn_default_seed2047.npz,0.5653301477432251,0.7518843978586237,0.5193583369255066,55.987327575683594,38.67281723022461,53.25592041015625,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
center_tcn_default,center_tcn,2048,completed,36,0.8711857795715332,237.42055200699545,0.2880014080001274,test,66962,66962,B,default,default,1,,predictions/center_tcn_default_seed2048.npz,0.5547540783882141,0.7448181512209635,0.500805675983429,55.46115493774414,37.29133224487305,51.29322814941406,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
center_tcn_default,center_tcn,2049,completed,30,0.814018189907074,225.71478300800663,0.2875536009960342,test,66962,66962,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.5827644467353821,0.7633901012820261,0.5257105231285095,56.84407424926758,39.14582061767578,53.72442626953125,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,2,1.1151018142700195,2.4912860240001464,0.0243826340010855,test,21906,21903,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.6073865294456482,0.7793500686120765,0.5998006463050842,58.032501220703125,44.66276550292969,63.5759162902832,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,completed,9,0.9609683752059937,4.382425057992805,0.0137907169992104,test,21906,21903,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2048.npz,0.5095821022987366,0.7138501959786356,0.4869192838668823,53.15520477294922,36.25731658935547,50.43132781982422,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2049,completed,1,1.1195605993270874,2.209043976996327,0.0138436669949442,test,21906,21903,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2049.npz,0.6349884867668152,0.7968616484477185,0.5530641078948975,59.336456298828125,41.182640075683594,56.84479904174805,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2047,completed,6,1.14785897731781,3.449120713004959,0.0235022389970254,test,21522,21519,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2047.npz,0.973385751247406,0.9866031376634711,0.7415491938591003,73.46511840820312,55.21774673461914,69.9471664428711,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,completed,9,0.9026304483413696,4.180004686990287,0.0138949079992016,test,21522,21519,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2048.npz,0.5402634143829346,0.7350261317687519,0.49613896012306213,54.73202133178711,36.94384002685547,60.5438232421875,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,completed,4,1.0968890190124512,3.149393321000389,0.01377879800566,test,21522,21519,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2049.npz,0.6779283881187439,0.8233640677845638,0.562357485294342,61.309898376464844,41.8746452331543,60.31498336791992,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2047,completed,10,0.8357337713241577,65.2715799669968,0.1968269030039664,test,21299,21296,C,default,default,18,,predictions/patchtst_ci_all_default_seed2047.npz,0.5399831533432007,0.7348354600474862,0.45486393570899963,54.71781921386719,33.870391845703125,44.74000549316406,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""stride"": 2}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2048,completed,12,0.8245947957038879,71.54665459399985,0.1968904949899297,test,21299,21296,C,default,default,18,,predictions/patchtst_ci_all_default_seed2048.npz,0.590864896774292,0.768677368454602,0.47434771060943604,57.2377815246582,35.32120132446289,45.78852844238281,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""stride"": 2}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
patchtst_ci_all_default,patchtst_ci_all,2049,completed,12,0.8216550946235657,71.75954764899507,0.1967401319998316,test,21299,21296,C,default,default,18,,predictions/patchtst_ci_all_default_seed2049.npz,0.579709529876709,0.7613865837251855,0.4679024815559387,56.694889068603516,34.84127426147461,46.58149719238281,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""stride"": 2}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
patchtst_ci_top5_default,patchtst_ci_top5,2047,completed,10,0.831061065196991,22.728234218986472,0.0611356660083401,test,21275,21272,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2047.npz,0.5472095012664795,0.7397361024490284,0.45710474252700806,55.082733154296875,34.03724670410156,45.60664749145508,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""stride"": 2}",,,,,,48,12,experiments/results/baselines/beijing/48h_12h,False,beijing,,True
