station_id,lag_hours,fold,train_samples,valid_samples,baseline_rmse_ugm3,augmented_rmse_ugm3,rmse_improvement_percent
1011,1,5,5515,600,22.885707965796787,22.851777632709016,0.14825992334814442
1011,2,1,3115,600,12.025651708767555,12.043938567283977,-0.15206542613478302
1011,2,2,3715,600,17.852062263486463,17.883540232017232,-0.17632679107977495
1011,2,3,4315,600,16.122712911692496,16.319100091972633,-1.2180777599637926
1011,2,4,4915,600,15.673044308639575,15.671431109868703,0.010292823392219076
1011,2,5,5515,600,22.885707965796787,22.893607022956633,-0.0345152405669602
1011,3,1,3115,600,12.025651708767555,12.070636014183457,-0.3740695847951846
1011,3,2,3715,600,17.852062263486463,18.017242310470497,-0.9252715151116364
1011,3,3,4315,600,16.122712911692496,16.222384325948887,-0.6182049807765796
1011,3,4,4915,600,15.673044308639575,15.674834618491595,-0.011422859635715108
1011,3,5,5515,600,22.885707965796787,22.882599889279057,0.013580862442075778
1011,6,1,3115,600,12.025651708767555,12.031102869030889,-0.04532943740055059
1011,6,2,3715,600,17.852062263486463,18.01794547514562,-0.9292103579452803
1011,6,3,4315,600,16.122712911692496,16.124303517035223,-0.009865618469046367
1011,6,4,4915,600,15.673044308639575,15.663361024776702,0.06178304400974446
1011,6,5,5515,600,22.885707965796787,22.89443940985422,-0.0381523878154921
1011,12,1,3115,600,12.025651708767555,12.025597973381462,0.0004468397006175653
1011,12,2,3715,600,17.852062263486463,17.889462188331294,-0.20949918442378637
1011,12,3,4315,600,16.122712911692496,16.064808566316316,0.3591476551950913
1011,12,4,4915,600,15.673044308639575,15.659127159678349,0.08879671802851336
1011,12,5,5515,600,22.885707965796787,22.855455199443565,0.13219065103179314
1012,0,1,3115,600,12.025651708767555,11.96481891620732,0.5058585932260324
1012,0,2,3715,600,17.852062263486463,17.521267083730116,1.852980204045868
1012,0,3,4315,600,16.122712911692496,16.05504178738952,0.4197254188772372
1012,0,4,4915,600,15.673044308639575,15.614880255520854,0.37110884122658483
1012,0,5,5515,600,22.885707965796787,22.7610071586017,0.5448850757925199
1012,1,1,3115,600,12.025651708767555,12.027471270142083,-0.015130667498060368
1012,1,2,3715,600,17.852062263486463,17.862223275787073,-0.05691786276923938
1012,1,3,4315,600,16.122712911692496,16.039782372592303,0.514370872659094
1012,1,4,4915,600,15.673044308639575,15.766190546884776,-0.5943085236724219
1012,1,5,5515,600,22.885707965796787,22.908717219238348,-0.10053983680971977
1012,2,1,3115,600,12.025651708767555,12.02569480544782,-0.0003583729290442009
1012,2,2,3715,600,17.852062263486463,17.884080655293165,-0.17935402271249148
1012,2,3,4315,600,16.122712911692496,16.109031788348975,0.08485621134888863
1012,2,4,4915,600,15.673044308639575,15.754537204989271,-0.5199557580831551
1012,2,5,5515,600,22.885707965796787,22.905462174677762,-0.08631679173088536
1012,3,1,3115,600,12.025651708767555,12.024743371798202,0.0075533284295148185
1012,3,2,3715,600,17.852062263486463,17.88921158031715,-0.20809538014366302
1012,3,3,4315,600,16.122712911692496,16.115650203241643,0.043805955545676095
1012,3,4,4915,600,15.673044308639575,15.74135381510089,-0.4358407027769331
1012,3,5,5515,600,22.885707965796787,22.885078478138666,0.002750571050984666
1012,6,1,3115,600,12.025651708767555,12.023535016731614,0.017601474641057005
1012,6,2,3715,600,17.852062263486463,17.905844527774768,-0.3012663942938852
1012,6,3,4315,600,16.122712911692496,16.116984685329516,0.035528923664113685
1012,6,4,4915,600,15.673044308639575,15.690829597490522,-0.11347692573766752
1012,6,5,5515,600,22.885707965796787,22.89249323327935,-0.029648492817892138
1012,12,1,3115,600,12.025651708767555,12.026391397552915,-0.006150924733844444
1012,12,2,3715,600,17.852062263486463,17.839150723609,0.07232520079135561
1012,12,3,4315,600,16.122712911692496,16.119076724833782,0.022553194853929048
1012,12,4,4915,600,15.673044308639575,15.691317284340103,-0.11658855382968092
1012,12,5,5515,600,22.885707965796787,22.89794754975353,-0.05348134291949402
1014,0,1,3115,600,12.025651708767555,12.04605972077226,-0.16970400023996748
1014,0,2,3715,600,17.852062263486463,17.791921562748083,0.33688377203001374
1014,0,3,4315,600,16.122712911692496,15.939199853561368,1.1382269171216268
1014,0,4,4915,600,15.673044308639575,15.56223210399508,0.7070241266619178
1014,0,5,5515,600,22.885707965796787,22.821861368789737,0.2789802137756458
1014,1,1,3115,600,12.025651708767555,12.051192301205687,-0.21238426870047195
1014,1,2,3715,600,17.852062263486463,18.03762109238335,-1.0394251720509533
1014,1,3,4315,600,16.122712911692496,16.07488603569224,0.29664285571672805
1014,1,4,4915,600,15.673044308639575,15.698028868493934,-0.1594110203630694
1014,1,5,5515,600,22.885707965796787,22.902314864194434,-0.07256449493485924
1014,2,1,3115,600,12.025651708767555,12.05153969270638,-0.21527302274978122
1014,2,2,3715,600,17.852062263486463,18.04489440171711,-1.0801672959938808
1014,2,3,4315,600,16.122712911692496,16.123803727793366,-0.006765710627266387
