schema_version,condition,task,seed,arm,training_rng_seed,best_epoch,best_valid_loss,training_seconds,parameter_count,backbone_parameter_count,parameter_increment,initial_backbone_hash,prior_mode,tau,tau_applied,prior_only_rmse_raw,prior_only_mae_raw,prior_only_per_step_rmse_raw,mse_scaled,rmse_scaled,mae_scaled,rmse_raw,mae_raw,smape_percent,per_step_rmse_raw,prediction_artifact
ccsprf-l0-v2,calendar_on,168h_6h,20260941,CCSPRF-global,21260944,30,0.5301685929298401,28.994598176999716,25675,25675,0,780d7a4164e17b8679e611b044b78e71063a672ad8466f36f8ededaeab1f5d9a,global,,False,1.3326125144958496,1.0755116939544678,"[1.3342821598052979, 1.334105134010315, 1.3335011005401611, 1.3327175378799438, 1.3313238620758057, 1.3297312259674072]",0.49669015407562256,0.7047624588012695,0.5639394521713257,0.9970104098320007,0.7977914214134216,8.030350685119629,"[0.8409097194671631, 0.9716624617576599, 1.0214393138885498, 1.0351369380950928, 1.044304370880127, 1.0523794889450073]",predictions/calendar_on/168h_6h/seed20260941/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260941,CCSPRF,21260944,14,0.49871620535850525,17.00865250300194,25675,25675,0,780d7a4164e17b8679e611b044b78e71063a672ad8466f36f8ededaeab1f5d9a,calendar,50.0,True,1.0875390768051147,0.8743953704833984,"[1.0888776779174805, 1.0886026620864868, 1.088087797164917, 1.0876200199127197, 1.08663809299469, 1.0854014158248901]",0.46617019176483154,0.6827665567398071,0.548355221748352,0.9658933877944946,0.7757449150085449,7.8117475509643555,"[0.8303858041763306, 0.9439093470573425, 0.9833463430404663, 0.998134195804596, 1.0089848041534424, 1.017793893814087]",predictions/calendar_on/168h_6h/seed20260941/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260941,EMB,21260944,34,0.5157784819602966,31.41741977899801,25799,25675,124,780d7a4164e17b8679e611b044b78e71063a672ad8466f36f8ededaeab1f5d9a,embedding_bias,,False,1.1845595836639404,0.9549410343170166,"[1.1861802339553833, 1.1857327222824097, 1.185010552406311, 1.1844546794891357, 1.1835805177688599, 1.1823948621749878]",0.5076614022254944,0.7125036120414734,0.567119836807251,1.007961630821228,0.8022907376289368,8.071904182434082,"[0.8600994348526001, 0.9824405908584595, 1.0282447338104248, 1.0424752235412598, 1.0543181896209717, 1.0655187368392944]",predictions/calendar_on/168h_6h/seed20260941/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260942,BASE,21260945,17,0.5212836265563965,19.07011050499932,25675,25675,0,1734b49e009d143aad306ca9800743f9de04a52c5d273007dec2b6b06c42abf2,none,,False,1.4019501209259033,1.1255509853363037,"[1.401436448097229, 1.4022878408432007, 1.4020636081695557, 1.401946783065796, 1.4020036458969116, 1.4019614458084106]",0.5345132946968079,0.7311041355133057,0.5809764266014099,1.0297657251358032,0.8183097243309021,8.24453067779541,"[0.846605122089386, 0.9958811402320862, 1.0567753314971924, 1.080256462097168, 1.0904359817504883, 1.0868326425552368]",predictions/calendar_on/168h_6h/seed20260942/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260942,CCSPRF-global,21260945,17,0.5212792158126831,19.12409779600057,25675,25675,0,1734b49e009d143aad306ca9800743f9de04a52c5d273007dec2b6b06c42abf2,global,,False,1.4019501209259033,1.1255509853363037,"[1.401436448097229, 1.4022878408432007, 1.4020636081695557, 1.401946783065796, 1.4020036458969116, 1.4019614458084106]",0.5345194339752197,0.7311083674430847,0.5809792280197144,1.0297716856002808,0.818313717842102,8.2445707321167,"[0.8465994000434875, 0.9958881735801697, 1.056780457496643, 1.0802648067474365, 1.0904486179351807, 1.0868386030197144]",predictions/calendar_on/168h_6h/seed20260942/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260942,CCSPRF,21260945,17,0.5059270858764648,19.306836948999262,25675,25675,0,1734b49e009d143aad306ca9800743f9de04a52c5d273007dec2b6b06c42abf2,calendar,50.0,True,1.1567243337631226,0.9253279566764832,"[1.1561497449874878, 1.1569437980651855, 1.15674889087677, 1.1567226648330688, 1.1568855047225952, 1.156894326210022]",0.5155537128448486,0.7180206775665283,0.5702440738677979,1.0113375186920166,0.8031930327415466,8.09105396270752,"[0.837632417678833, 0.9780681729316711, 1.0357102155685425, 1.0557646751403809, 1.069425106048584, 1.0712467432022095]",predictions/calendar_on/168h_6h/seed20260942/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260942,EMB,21260945,34,0.5521833896636963,31.402886887000932,25799,25675,124,1734b49e009d143aad306ca9800743f9de04a52c5d273007dec2b6b06c42abf2,embedding_bias,,False,1.4525731801986694,1.1697921752929688,"[1.4526818990707397, 1.4532054662704468, 1.4526582956314087, 1.4523926973342896, 1.452310562133789, 1.452193021774292]",0.5778255462646484,0.7601483464241028,0.6038405895233154,1.0706746578216553,0.8505139350891113,8.564152717590332,"[0.880551278591156, 1.0354005098342896, 1.0996215343475342, 1.1185954809188843, 1.1323894262313843, 1.1348623037338257]",predictions/calendar_on/168h_6h/seed20260942/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260943,BASE,21260946,38,0.472663551568985,30.678948534001393,25675,25675,0,ba5cc8031c60ed4c0fd425286b2c2d3349d66f2c4ec8d598d119daadabca91f6,none,,False,1.4172790050506592,1.1449055671691895,"[1.4181009531021118, 1.418026089668274, 1.417486310005188, 1.4173153638839722, 1.4166489839553833, 1.416090965270996]",0.5658528804779053,0.7522319555282593,0.6007775664329529,1.0710394382476807,0.8553962707519531,8.666622161865234,"[0.8550419807434082, 1.0409084558486938, 1.102797508239746, 1.1268310546875, 1.134278416633606, 1.1382734775543213]",predictions/calendar_on/168h_6h/seed20260943/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260943,CCSPRF-global,21260946,38,0.4726700782775879,30.521546304000367,25675,25675,0,ba5cc8031c60ed4c0fd425286b2c2d3349d66f2c4ec8d598d119daadabca91f6,global,,False,1.4172790050506592,1.1449055671691895,"[1.4181009531021118, 1.418026089668274, 1.417486310005188, 1.4173153638839722, 1.4166489839553833, 1.416090965270996]",0.5658632516860962,0.7522388100624084,0.6007823348045349,1.0710492134094238,0.8554031848907471,8.666702270507812,"[0.8550407886505127, 1.0409176349639893, 1.102806806564331, 1.1268460750579834, 1.1342860460281372, 1.138288140296936]",predictions/calendar_on/168h_6h/seed20260943/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260943,CCSPRF,21260946,16,0.44947171211242676,18.542953340001986,25675,25675,0,ba5cc8031c60ed4c0fd425286b2c2d3349d66f2c4ec8d598d119daadabca91f6,calendar,50.0,True,1.1829673051834106,0.947073757648468,"[1.1832923889160156, 1.1833750009536743, 1.182924747467041, 1.1828454732894897, 1.1826316118240356, 1.182730793952942]",0.5328689217567444,0.7299787402153015,0.5814390182495117,1.0393548011779785,0.8278619647026062,8.401618003845215,"[0.8466482162475586, 1.0128928422927856, 1.069769024848938, 1.0881725549697876, 1.0959813594818115, 1.0995852947235107]",predictions/calendar_on/168h_6h/seed20260943/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260943,EMB,21260946,37,0.4767973721027374,31.40025674500066,25799,25675,124,ba5cc8031c60ed4c0fd425286b2c2d3349d66f2c4ec8d598d119daadabca91f6,embedding_bias,,False,1.3365839719772339,1.0791082382202148,"[1.3373262882232666, 1.33722984790802, 1.3367568254470825, 1.3365333080291748, 1.3360053300857544, 1.335652232170105]",0.5634981393814087,0.7506651282310486,0.6004295945167542,1.0688085556030273,0.8549008369445801,8.66645336151123,"[0.8631893992424011, 1.036765456199646, 1.098547339439392, 1.1237380504608154, 1.1312413215637207, 1.1335039138793945]",predictions/calendar_on/168h_6h/seed20260943/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260944,BASE,21260947,7,0.4877261221408844,11.521231468999758,25675,25675,0,fb0bc1eb8d2eea0bd9943cff19788b6848b068b016e52542a92f1afd4beb2400,none,,False,1.4529820680618286,1.1719194650650024,"[1.4545068740844727, 1.4547523260116577, 1.4542510509490967, 1.4529309272766113, 1.4513585567474365, 1.4500905275344849]",0.5268555879592896,0.7258481979370117,0.5765171647071838,1.0203803777694702,0.8104544281959534,8.220071792602539,"[0.833320140838623, 0.9760975241661072, 1.0402898788452148, 1.0718611478805542, 1.085848331451416, 1.090738296508789]",predictions/calendar_on/168h_6h/seed20260944/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260944,CCSPRF-global,21260947,7,0.4877278208732605,11.67325430100027,25675,25675,0,fb0bc1eb8d2eea0bd9943cff19788b6848b068b016e52542a92f1afd4beb2400,global,,False,1.4529820680618286,1.1719194650650024,"[1.4545068740844727, 1.4547523260116577, 1.4542510509490967, 1.4529309272766113, 1.4513585567474365, 1.4500905275344849]",0.526857316493988,0.7258493900299072,0.5765160918235779,1.020382046699524,0.810452938079834,8.220071792602539,"[0.8333078026771545, 0.9760935306549072, 1.040300726890564, 1.071874976158142, 1.0858478546142578, 1.0907378196716309]",predictions/calendar_on/168h_6h/seed20260944/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260944,CCSPRF,21260947,7,0.457461953163147,11.51573213300071,25675,25675,0,fb0bc1eb8d2eea0bd9943cff19788b6848b068b016e52542a92f1afd4beb2400,calendar,50.0,True,1.1910215616226196,0.9541781544685364,"[1.1921987533569336, 1.1924210786819458, 1.1919506788253784, 1.1909639835357666, 1.189771056175232, 1.1888185739517212]",0.4989439845085144,0.7063596844673157,0.5612666606903076,0.992983877658844,0.7890154123306274,8.004002571105957,"[0.8211944103240967, 0.9541571736335754, 1.0100600719451904, 1.0383919477462769, 1.0559452772140503, 1.0572725534439087]",predictions/calendar_on/168h_6h/seed20260944/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260944,EMB,21260947,36,0.4817971885204315,31.201021316999686,25799,25675,124,fb0bc1eb8d2eea0bd9943cff19788b6848b068b016e52542a92f1afd4beb2400,embedding_bias,,False,1.3280608654022217,1.0624281167984009,"[1.3294167518615723, 1.3296420574188232, 1.3291066884994507, 1.3280662298202515, 1.326677918434143, 1.3254506587982178]",0.5188853144645691,0.7203369736671448,0.574161171913147,1.0126328468322754,0.8071422576904297,8.181670188903809,"[0.8416873812675476, 0.9773727655410767, 1.0301482677459717, 1.057165503501892, 1.0709037780761719, 1.0785263776779175]",predictions/calendar_on/168h_6h/seed20260944/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260945,BASE,21260948,4,0.5689054131507874,9.21243064599912,25675,25675,0,e4db893d15a30b556c6fb5eb667371686a635d5150f9c259e426617f9332c0a5,none,,False,1.3823179006576538,1.1117937564849854,"[1.3832389116287231, 1.3831815719604492, 1.3830299377441406, 1.38165283203125, 1.38154935836792, 1.381250262260437]",0.51893150806427,0.7203689813613892,0.5684433579444885,1.0103996992111206,0.7973065972328186,8.088932991027832,"[0.8335208296775818, 0.9877217411994934, 1.0318801403045654, 1.0528082847595215, 1.0728814601898193, 1.0634077787399292]",predictions/calendar_on/168h_6h/seed20260945/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260945,CCSPRF-global,21260948,4,0.5688962340354919,9.217046374000347,25675,25675,0,e4db893d15a30b556c6fb5eb667371686a635d5150f9c259e426617f9332c0a5,global,,False,1.3823179006576538,1.1117937564849854,"[1.3832389116287231, 1.3831815719604492, 1.3830299377441406, 1.38165283203125, 1.38154935836792, 1.381250262260437]",0.5189289450645447,0.7203672528266907,0.5684409737586975,1.01039719581604,0.7973032593727112,8.088907241821289,"[0.8334960341453552, 0.9877188205718994, 1.03188157081604, 1.0528093576431274, 1.0728803873062134, 1.0634146928787231]",predictions/calendar_on/168h_6h/seed20260945/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260945,CCSPRF,21260948,13,0.5366908311843872,16.05647369399958,25675,25675,0,e4db893d15a30b556c6fb5eb667371686a635d5150f9c259e426617f9332c0a5,calendar,50.0,True,1.1371246576309204,0.905180811882019,"[1.1378129720687866, 1.137738585472107, 1.137614130973816, 1.136523962020874, 1.136535406112671, 1.136521577835083]",0.4894770681858063,0.6996263861656189,0.5552539825439453,0.981305718421936,0.7788069844245911,7.902239799499512,"[0.815650999546051, 0.9645311236381531, 1.0111823081970215, 1.0212322473526, 1.0256352424621582, 1.0319037437438965]",predictions/calendar_on/168h_6h/seed20260945/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260945,EMB,21260948,34,0.5663912296295166,31.43549990000247,25799,25675,124,e4db893d15a30b556c6fb5eb667371686a635d5150f9c259e426617f9332c0a5,embedding_bias,,False,1.3731719255447388,1.108582615852356,"[1.3745521306991577, 1.3742090463638306, 1.3738600015640259, 1.3723138570785522, 1.3721853494644165, 1.371910810470581]",0.518741250038147,0.7202369570732117,0.5702825784683228,1.0102144479751587,0.7998862862586975,8.119325637817383,"[0.8370620608329773, 0.9870799779891968, 1.0410022735595703, 1.053444266319275, 1.0616995096206665, 1.061867356300354]",predictions/calendar_on/168h_6h/seed20260945/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260946,BASE,21260949,23,0.538314700126648,23.6597700980019,25675,25675,0,49a7edd194155eef6b507acf9e51f215ecae25a52aeec8461c699010985f2419,none,,False,1.3414276838302612,1.0719844102859497,"[1.341501235961914, 1.341395616531372, 1.341171383857727, 1.3407495021820068, 1.3409819602966309, 1.342764139175415]",0.5423712134361267,0.7364585399627686,0.588679850101471,1.0274287462234497,0.8212636709213257,8.380395889282227,"[0.8511250019073486, 0.9994090795516968, 1.0511521100997925, 1.0682086944580078, 1.0811347961425781, 1.093427062034607]",predictions/calendar_on/168h_6h/seed20260946/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260946,CCSPRF-global,21260949,23,0.5383167862892151,23.644528990000254,25675,25675,0,49a7edd194155eef6b507acf9e51f215ecae25a52aeec8461c699010985f2419,global,,False,1.3414276838302612,1.0719844102859497,"[1.341501235961914, 1.341395616531372, 1.341171383857727, 1.3407495021820068, 1.3409819602966309, 1.342764139175415]",0.5423738360404968,0.7364603281021118,0.5886815786361694,1.0274312496185303,0.8212659955024719,8.38043212890625,"[0.8511195182800293, 0.9994112849235535, 1.05115807056427, 1.0682140588760376, 1.0811409950256348, 1.093427062034607]",predictions/calendar_on/168h_6h/seed20260946/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260946,CCSPRF,21260949,23,0.5092656016349792,23.857928290999553,25675,25675,0,49a7edd194155eef6b507acf9e51f215ecae25a52aeec8461c699010985f2419,calendar,50.0,True,1.1127766370773315,0.8946986794471741,"[1.112959623336792, 1.112667441368103, 1.1124354600906372, 1.1122567653656006, 1.1125072240829468, 1.1138317584991455]",0.5127826929092407,0.7160884737968445,0.5734763145446777,0.9990106225013733,0.800053060054779,8.170854568481445,"[0.8387772440910339, 0.9751057028770447, 1.0229696035385132, 1.0388598442077637, 1.0480049848556519, 1.0534425973892212]",predictions/calendar_on/168h_6h/seed20260946/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260946,EMB,21260949,17,0.5337498784065247,19.734448002000136,25799,25675,124,49a7edd194155eef6b507acf9e51f215ecae25a52aeec8461c699010985f2419,embedding_bias,,False,1.3025497198104858,1.0403958559036255,"[1.302079439163208, 1.3021519184112549, 1.3021918535232544, 1.302021861076355, 1.3025230169296265, 1.3043270111083984]",0.5544625520706177,0.7446224093437195,0.5947775840759277,1.038818120956421,0.8297705054283142,8.470314025878906,"[0.8673653602600098, 1.0163968801498413, 1.056041955947876, 1.0808895826339722, 1.094903826713562, 1.0986846685409546]",predictions/calendar_on/168h_6h/seed20260946/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260947,BASE,21260950,4,0.5043402314186096,9.194246504997864,25675,25675,0,106d9d29ec8be893f03f8ef6ce6d8b0ba3e320933c57494c5a39413b1aebf91e,none,,False,1.3601856231689453,1.076343059539795,"[1.3601264953613281, 1.3602744340896606, 1.3602970838546753, 1.360115647315979, 1.3601235151290894, 1.3601794242858887]",0.5180519223213196,0.7197582125663757,0.5698448419570923,1.0148115158081055,0.8034434914588928,8.195213317871094,"[0.8567649126052856, 0.9981099963188171, 1.0395687818527222, 1.0531983375549316, 1.0591917037963867, 1.0662864446640015]",predictions/calendar_on/168h_6h/seed20260947/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260947,CCSPRF-global,21260950,4,0.5043438076972961,9.215346716999193,25675,25675,0,106d9d29ec8be893f03f8ef6ce6d8b0ba3e320933c57494c5a39413b1aebf91e,global,,False,1.3601856231689453,1.076343059539795,"[1.3601264953613281, 1.3602744340896606, 1.3602970838546753, 1.360115647315979, 1.3601235151290894, 1.3601794242858887]",0.5180549025535583,0.7197602987289429,0.5698456764221191,1.0148143768310547,0.8034446239471436,8.195237159729004,"[0.8567555546760559, 0.998115599155426, 1.0395762920379639, 1.0531997680664062, 1.0591938495635986, 1.06629478931427]",predictions/calendar_on/168h_6h/seed20260947/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260947,CCSPRF,21260950,4,0.47966107726097107,9.227568963000522,25675,25675,0,106d9d29ec8be893f03f8ef6ce6d8b0ba3e320933c57494c5a39413b1aebf91e,calendar,50.0,True,1.1157441139221191,0.8773141503334045,"[1.115698218345642, 1.1158446073532104, 1.1158719062805176, 1.1158487796783447, 1.1156126260757446, 1.1155898571014404]",0.4825773537158966,0.6946778893470764,0.549615740776062,0.9794498682022095,0.7749218344688416,7.905787467956543,"[0.8359723687171936, 0.9684314131736755, 1.0001319646835327, 1.009056806564331, 1.0217317342758179, 1.0280205011367798]",predictions/calendar_on/168h_6h/seed20260947/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260947,EMB,21260950,36,0.5135868191719055,31.404290899001353,25799,25675,124,106d9d29ec8be893f03f8ef6ce6d8b0ba3e320933c57494c5a39413b1aebf91e,embedding_bias,,False,1.2967579364776611,1.0269423723220825,"[1.2968614101409912, 1.2968928813934326, 1.2968770265579224, 1.2966535091400146, 1.2965993881225586, 1.2966623306274414]",0.5140787959098816,0.7169928550720215,0.5686284899711609,1.010912537574768,0.8017284870147705,8.18450927734375,"[0.8531066179275513, 0.9886334538459778, 1.0321086645126343, 1.052801489830017, 1.0587807893753052, 1.0638713836669922]",predictions/calendar_on/168h_6h/seed20260947/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260948,BASE,21260951,7,0.5141738057136536,11.482235477997165,25675,25675,0,e82a6c843dd47a29c4fc9ab9e55a6fc998e5d6f13843c2d626f03e446ea10174,none,,False,1.4221431016921997,1.1282933950424194,"[1.4235080480575562, 1.4238088130950928, 1.4245994091033936, 1.4231098890304565, 1.4203600883483887, 1.4174582958221436]",0.5663379430770874,0.7525542974472046,0.5895247459411621,1.0739742517471313,0.841313898563385,8.571008682250977,"[0.8520182371139526, 1.020511269569397, 1.1013239622116089, 1.1352877616882324, 1.1488193273544312, 1.1539368629455566]",predictions/calendar_on/168h_6h/seed20260948/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260948,CCSPRF-global,21260951,7,0.5141720771789551,11.521469262999744,25675,25675,0,e82a6c843dd47a29c4fc9ab9e55a6fc998e5d6f13843c2d626f03e446ea10174,global,,False,1.4221431016921997,1.1282933950424194,"[1.4235080480575562, 1.4238088130950928, 1.4245994091033936, 1.4231098890304565, 1.4203600883483887, 1.4174582958221436]",0.5663411617279053,0.7525564432144165,0.5895269513130188,1.0739772319793701,0.8413171172142029,8.571048736572266,"[0.8520032167434692, 1.0205168724060059, 1.101340889930725, 1.1352983713150024, 1.1488231420516968, 1.1539278030395508]",predictions/calendar_on/168h_6h/seed20260948/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260948,CCSPRF,21260951,7,0.4921916723251343,11.511346718998539,25675,25675,0,e82a6c843dd47a29c4fc9ab9e55a6fc998e5d6f13843c2d626f03e446ea10174,calendar,50.0,True,1.180014967918396,0.9329487681388855,"[1.1804494857788086, 1.1807427406311035, 1.1819348335266113, 1.1809180974960327, 1.179002046585083, 1.17703378200531]",0.5359217524528503,0.7320667505264282,0.5745296478271484,1.0447362661361694,0.8199143409729004,8.357182502746582,"[0.8360470533370972, 0.996778130531311, 1.0704536437988281, 1.0979543924331665, 1.1167950630187988, 1.1214714050292969]",predictions/calendar_on/168h_6h/seed20260948/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260948,EMB,21260951,38,0.5228014588356018,31.415203176999057,25799,25675,124,e82a6c843dd47a29c4fc9ab9e55a6fc998e5d6f13843c2d626f03e446ea10174,embedding_bias,,False,1.268233060836792,1.010049819946289,"[1.2679489850997925, 1.2684991359710693, 1.2705923318862915, 1.2695938348770142, 1.26753830909729, 1.2652188539505005]",0.5377020835876465,0.7332817316055298,0.5772361159324646,1.0464701652526855,0.8237767815589905,8.398907661437988,"[0.8524699211120605, 1.004337191581726, 1.0721535682678223, 1.0972877740859985, 1.1122361421585083, 1.1156073808670044]",predictions/calendar_on/168h_6h/seed20260948/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260949,BASE,21260952,10,0.5264711380004883,13.764736656001332,25675,25675,0,85e7e92e28645018cefea439b94af67527986ef3fcd7e238655655c1ee16820f,none,,False,1.3711802959442139,1.1046372652053833,"[1.3712693452835083, 1.3712995052337646, 1.371288537979126, 1.3707513809204102, 1.3709814548492432, 1.3714911937713623]",0.46996113657951355,0.6855370998382568,0.5479214787483215,0.9673904180526733,0.773195207118988,7.837043762207031,"[0.8085788488388062, 0.9418392777442932, 1.0043283700942993, 1.0136438608169556, 1.007690668106079, 1.0112439393997192]",predictions/calendar_on/168h_6h/seed20260949/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260949,CCSPRF-global,21260952,10,0.5264776349067688,13.794168191001518,25675,25675,0,85e7e92e28645018cefea439b94af67527986ef3fcd7e238655655c1ee16820f,global,,False,1.3711802959442139,1.1046372652053833,"[1.3712693452835083, 1.3712995052337646, 1.371288537979126, 1.3707513809204102, 1.3709814548492432, 1.3714911937713623]",0.4699642062187195,0.6855393648147583,0.547924280166626,0.9673936367034912,0.7731990814208984,7.837090015411377,"[0.8085670471191406, 0.9418436288833618, 1.0043343305587769, 1.0136557817459106, 1.007697343826294, 1.0112428665161133]",predictions/calendar_on/168h_6h/seed20260949/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260949,CCSPRF,21260952,12,0.4983566403388977,15.519143564997648,25675,25675,0,85e7e92e28645018cefea439b94af67527986ef3fcd7e238655655c1ee16820f,calendar,50.0,True,1.1139856576919556,0.8888353705406189,"[1.1137402057647705, 1.1138449907302856, 1.1138900518417358, 1.1137094497680664, 1.1140527725219727, 1.1146730184555054]",0.44627809524536133,0.6680405139923096,0.5337927937507629,0.942700207233429,0.7532576322555542,7.630457878112793,"[0.8052697777748108, 0.9204645156860352, 0.9723959565162659, 0.9804355502128601, 0.9834900498390198, 0.9809814095497131]",predictions/calendar_on/168h_6h/seed20260949/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260949,EMB,21260952,23,0.5419659614562988,24.435081043997343,25799,25675,124,85e7e92e28645018cefea439b94af67527986ef3fcd7e238655655c1ee16820f,embedding_bias,,False,1.327866554260254,1.0671981573104858,"[1.3278452157974243, 1.3278133869171143, 1.3277653455734253, 1.3274134397506714, 1.3277387619018555, 1.3286222219467163]",0.4658718705177307,0.6825480461120605,0.5447227954864502,0.963172435760498,0.7686813473701477,7.784615516662598,"[0.8149300813674927, 0.9417598843574524, 0.9902864694595337, 1.0040754079818726, 1.0060771703720093, 1.0070544481277466]",predictions/calendar_on/168h_6h/seed20260949/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260950,BASE,21260953,24,0.5818967223167419,24.420426863998728,25675,25675,0,6b9c431abc958289e594577f2e4f8947edec9f5367470dbecaeb624ea839c745,none,,False,1.390394687652588,1.1230862140655518,"[1.3929418325424194, 1.3923259973526, 1.3915729522705078, 1.3905400037765503, 1.3888285160064697, 1.3861467838287354]",0.4951067268848419,0.7036381959915161,0.560615062713623,0.9996059536933899,0.796423614025116,8.115943908691406,"[0.8431376814842224, 0.9790387153625488, 1.0260450839996338, 1.042261004447937, 1.0426872968673706, 1.0486202239990234]",predictions/calendar_on/168h_6h/seed20260950/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260950,CCSPRF-global,21260953,24,0.5819060802459717,24.64682379900114,25675,25675,0,6b9c431abc958289e594577f2e4f8947edec9f5367470dbecaeb624ea839c745,global,,False,1.390394687652588,1.1230862140655518,"[1.3929418325424194, 1.3923259973526, 1.3915729522705078, 1.3905400037765503, 1.3888285160064697, 1.3861467838287354]",0.49511897563934326,0.7036468982696533,0.5606185793876648,0.9996182322502136,0.7964286208152771,8.115984916687012,"[0.8431388139724731, 0.9790505766868591, 1.0260579586029053, 1.04227614402771, 1.0427005290985107, 1.0486356019973755]",predictions/calendar_on/168h_6h/seed20260950/CCSPRF-global.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260950,CCSPRF,21260953,6,0.546034574508667,10.739035897997383,25675,25675,0,6b9c431abc958289e594577f2e4f8947edec9f5367470dbecaeb624ea839c745,calendar,50.0,True,1.1327096223831177,0.9094960689544678,"[1.1347436904907227, 1.1340121030807495, 1.1333047151565552, 1.1326390504837036, 1.1317251920700073, 1.1298243999481201]",0.4769574999809265,0.6906210780143738,0.5489441752433777,0.9811135530471802,0.7798436880111694,7.950831890106201,"[0.8372661471366882, 0.9580193758010864, 1.0048505067825317, 1.0167804956436157, 1.0257587432861328, 1.0300179719924927]",predictions/calendar_on/168h_6h/seed20260950/CCSPRF.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260950,EMB,21260953,30,0.5729162096977234,29.88112533799722,25799,25675,124,6b9c431abc958289e594577f2e4f8947edec9f5367470dbecaeb624ea839c745,embedding_bias,,False,1.2938859462738037,1.0393626689910889,"[1.2951403856277466, 1.2947874069213867, 1.2948745489120483, 1.2943811416625977, 1.293200135231018, 1.2909231185913086]",0.49237990379333496,0.7016978859901428,0.5581761598587036,0.9968494772911072,0.7929588556289673,8.080394744873047,"[0.847432553768158, 0.9814714789390564, 1.0226118564605713, 1.0367389917373657, 1.0368049144744873, 1.0417773723602295]",predictions/calendar_on/168h_6h/seed20260950/EMB.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260951,BASE,21260954,15,0.5108169317245483,17.575303105000785,25675,25675,0,419e8a8d2bbb0a47d75f51fc1453a3df46fdc7b2602bca888649b744c2627554,none,,False,1.3930158615112305,1.123282551765442,"[1.3930530548095703, 1.3934026956558228, 1.3937355279922485, 1.3935993909835815, 1.392624855041504, 1.3916823863983154]",0.4873928427696228,0.698135256767273,0.5552858114242554,0.9701139330863953,0.7716134190559387,7.7895731925964355,"[0.8332571983337402, 0.9564281702041626, 0.9902745485305786, 1.0030031204223633, 1.0113154649734497, 1.01401948928833]",predictions/calendar_on/168h_6h/seed20260951/BASE.npz
ccsprf-l0-v2,calendar_on,168h_6h,20260951,CCSPRF-global,21260954,15,0.5108175277709961,17.59822425800303,25675,25675,0,419e8a8d2bbb0a47d75f51fc1453a3df46fdc7b2602bca888649b744c2627554,global,,False,1.3930158615112305,1.123282551765442,"[1.3930530548095703, 1.3934026956558228, 1.3937355279922485, 1.3935993909835815, 1.392624855041504, 1.3916823863983154]",0.4873952269554138,0.6981369853019714,0.5552864074707031,0.970116376876831,0.7716142535209656,7.789578437805176,"[0.833259642124176, 0.956433117389679, 0.9902811646461487, 1.003005862236023, 1.0113152265548706, 1.0140190124511719]",predictions/calendar_on/168h_6h/seed20260951/CCSPRF-global.npz
