task,variant,seed,epoch,stage,patchtst_persistent_state_sha256,patchtst_complete_state_sha256,expected_persistent_state_sha256,expected_complete_state_sha256,persistent_tensor_count,complete_parameter_buffer_count,persistent_changed_tensor_count,complete_changed_tensor_count,persistent_changed_tensors_json,complete_changed_tensors_json,persistent_state_equal,all_parameters_and_buffers_equal,patchtst_eval,invariant_required,source_f00_checkpoint_patchtst_sha256,checkpoint_patchtst_sha256
24h_1h,F10,2060,14,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,14,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,15,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,16,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,16,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,17,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,17,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,18,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,18,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,19,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,20,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,20,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,21,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,21,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,22,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,22,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,23,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,24,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,25,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,25,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,26,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,26,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,27,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,27,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,28,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,29,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,30,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,31,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,32,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,33,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,34,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,34,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,35,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,36,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,36,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,37,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,38,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,39,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,39,best_checkpoint_saved,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F10,2060,40,epoch_after_validation,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,
24h_1h,F10,2060,39,final_best_checkpoint_loaded,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,76,76,0,0,[],[],True,True,True,True,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b
24h_1h,F00,2061,,f00_before_training,28ced39cdacb57e0c6eea1eb3cc6b58ba1ece85a2525db11ca51683a574934bc,a6033c1479534bbcc812ff60ac6ae8412d52d7d64aa1781e8a015aa7e805011b,,,76,76,0,0,[],[],True,True,False,False,,
24h_1h,F00,2061,1,epoch_after_validation,751810c545726864f0a8386d8f71aeaff7fe2cc1aeb8e3985650a194c7394eeb,76c3e52c58ce2a0c9e54c3b81e5f399ca7159c7e2fb1788262a3d75e49f4b6fd,,,76,76,0,0,[],[],True,True,True,False,,
24h_1h,F00,2061,1,best_checkpoint_saved,751810c545726864f0a8386d8f71aeaff7fe2cc1aeb8e3985650a194c7394eeb,76c3e52c58ce2a0c9e54c3b81e5f399ca7159c7e2fb1788262a3d75e49f4b6fd,,,76,76,0,0,[],[],True,True,True,False,,751810c545726864f0a8386d8f71aeaff7fe2cc1aeb8e3985650a194c7394eeb
24h_1h,F00,2061,2,epoch_after_validation,ac901888dae55fc069258072304892237087a7fd621cafd91642636f5c2deaec,cdc86fc14c4cbcf3128641cbf97a1b5ed3fce89a44d80f3f3606784f2477221f,,,76,76,0,0,[],[],True,True,True,False,,
24h_1h,F00,2061,2,best_checkpoint_saved,ac901888dae55fc069258072304892237087a7fd621cafd91642636f5c2deaec,cdc86fc14c4cbcf3128641cbf97a1b5ed3fce89a44d80f3f3606784f2477221f,,,76,76,0,0,[],[],True,True,True,False,,ac901888dae55fc069258072304892237087a7fd621cafd91642636f5c2deaec
24h_1h,F00,2061,3,epoch_after_validation,4ae69585e26dbb42aa3e64dd8f68e7af9211e72077514e49d2c922f45798baf8,0b60463457dcf2be6705049677653311accc5b51837102a392c96b6c8cbdff62,,,76,76,0,0,[],[],True,True,True,False,,
24h_1h,F00,2061,3,best_checkpoint_saved,4ae69585e26dbb42aa3e64dd8f68e7af9211e72077514e49d2c922f45798baf8,0b60463457dcf2be6705049677653311accc5b51837102a392c96b6c8cbdff62,,,76,76,0,0,[],[],True,True,True,False,,4ae69585e26dbb42aa3e64dd8f68e7af9211e72077514e49d2c922f45798baf8
24h_1h,F00,2061,4,epoch_after_validation,2240cea196530ef0f732b6fe6ee6e737e754a2a3d945f75c20da6d9c6aeaf016,1d298d219cb3b01d92d2675af647c65a887be68194df790d89c8fdcd8769a9e6,,,76,76,0,0,[],[],True,True,True,False,,
24h_1h,F00,2061,4,best_checkpoint_saved,2240cea196530ef0f732b6fe6ee6e737e754a2a3d945f75c20da6d9c6aeaf016,1d298d219cb3b01d92d2675af647c65a887be68194df790d89c8fdcd8769a9e6,,,76,76,0,0,[],[],True,True,True,False,,2240cea196530ef0f732b6fe6ee6e737e754a2a3d945f75c20da6d9c6aeaf016
24h_1h,F00,2061,5,epoch_after_validation,bb9b0a36224d698bc290b608b34479229d2bec8ff57d31951063dc1121027097,a2bcdc4ecbb3e26fe245596d386d110f208f04a8d10cf6ced1c0d9c51944c338,,,76,76,0,0,[],[],True,True,True,False,,
24h_1h,F00,2061,5,best_checkpoint_saved,bb9b0a36224d698bc290b608b34479229d2bec8ff57d31951063dc1121027097,a2bcdc4ecbb3e26fe245596d386d110f208f04a8d10cf6ced1c0d9c51944c338,,,76,76,0,0,[],[],True,True,True,False,,bb9b0a36224d698bc290b608b34479229d2bec8ff57d31951063dc1121027097
24h_1h,F00,2061,6,epoch_after_validation,7673a606ad7bcceb2a32f4887025a7047b472060c623f354fc439f15b468c197,929af3e08e1f8d9f1882351dc5d27a324460c7d7ae0f9a217f6170d6007f7597,,,76,76,0,0,[],[],True,True,True,False,,
24h_1h,F00,2061,6,best_checkpoint_saved,7673a606ad7bcceb2a32f4887025a7047b472060c623f354fc439f15b468c197,929af3e08e1f8d9f1882351dc5d27a324460c7d7ae0f9a217f6170d6007f7597,,,76,76,0,0,[],[],True,True,True,False,,7673a606ad7bcceb2a32f4887025a7047b472060c623f354fc439f15b468c197
24h_1h,F00,2061,7,epoch_after_validation,037c74f1585070e524533f5e248172bac058230955fd204c96e55380f30660ab,d7613e8b48af9b2964a104c5169047320818612dc379883b0d539a67743bdbf2,,,76,76,0,0,[],[],True,True,True,False,,
24h_1h,F00,2061,8,epoch_after_validation,88f2d5300ab0a19be302fe5df885b15434051d817e1edc0e979d06fe4a3a87f5,f7256b5f05c69a2c2937870db709f4e06546b9f01b999f4ebfcb9220c23f07a0,,,76,76,0,0,[],[],True,True,True,False,,
